0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
7958	16257	5089	10966	13076	4675	8044	1974	1717	6591	17546	15371	5662	1926	14005	18526	3151	5474
17650	8822	2026	6372	15676	9162	12047	4950	3271	8071	8075	10290	8746	6244	17709	1680	15820	6352
11307	6685	778	1850	16158	5391	747	16765	16004	6050	16151	726	4903	8784	15888	3273	16702	14736
6934	6148	12121	1134	7061	5020	1626	11871	5423	4303	4812	18261	13833	18022	11470	8204	2813	445
18045	16445	16696	12667	4817	4570	8843	7915	18052	17714	9210	4556	16545	5374	7603	11769	10312	13744
12505	4096	9757	10099	1049	16817	403	1111	2348	17420	12877	13787	11745	16732	9140	12286	10279	7714
17070	12853	10975	5467	6276	1551	13996	2752	11092	9612	14732	3817	17246	18671	16565	14864	13564	830
3837	10254	4104	10401	7996	7828	8868	1155	16007	14067	15162	2968	16392	7783	13296	9176	6765	392
9223	6003	16096	7533	457	17640	2567	11941	6697	5157	4455	6975	16858	15720	12706	10653	15313	11900
1801	9833	463	2381	9994	507	13292	5958	12576	381	13866	11916	17468	1019	11542	503	2960	10323
16310	17362	8914	16676	3612	11337	4610	6274	2551	7879	10384	4318	14219	16760	4291	11078	16286	7892
17418	7088	1652	11050	12523	11938	11469	1812	7371	16423	17898	12890	16488	304	14112	17857	4812	641
13484	11673	13837	7892	9659	5296	9609	629	4533	11287	1954	9938	11068	1122	14838	5548	18324	12556
4800	1500	11420	7775	3945	5520	732	9749	12645	16006	6498	13325	4691	7836	2630	16401	3475	7009
7427	7039	11560	15243	13640	14065	15906	7942	9259	6205	763	17969	8088	12255	6244	2915	8314	13805
8272	3213	7371	13983	10169	2808	3619	11015	11399	3909	2356	7152	6751	7756	8163	6808	10175	3190
8376	10262	5728	12123	9216	11440	1769	267	13992	12054	17119	8183	7213	2158	15110	17427	11893	9348
3684	16684	9484	6662	17523	17424	17392	15543	4144	16176	9769	12809	15370	6746	11821	5642	15972	15371
3155	14331	14706	15301	6495	11172	522	16398	11493	17151	3396	6900	5285	14798	5062	5607	2428	16260
6150	739	12449	5989	17529	4185	13712	4208	2947	5673	2032	2367	11562	3968	17222	12297	18545	6359
16941	16570	12107	4912	13548	7873	6817	15227	1857	4608	6670	15515	9845	12438	8900	7043	10148	6570
4125	5775	19002	18069	5376	6260	10026	7825	12563	17079	13112	7964	3734	2403	8691	4038	5532	9165
5220	2915	6761	143	16445	9480	1064	2314	16785	13960	14771	6999	17387	17337	7773	10451	4573	12023
5091	5004	17807	4428	988	17617	14767	14077	14448	5224	18198	9555	5712	8751	9420	14216	1418	16506
4892	6376	18587	12323	9430	2067	1280	17213	18393	13614	827	2190	8542	14345	11940	15347	5907	9700
4099	6316	2122	4561	18280	7145	477	17870	8759	17929	4533	18046	16786	7594	13632	14088	14978	11284
9313	3803	5507	16968	12959	1619	504	13223	13664	18018	14883	9059	8259	14560	12648	1075	5978	7192
14313	3341	2320	10345	10405	632	7378	16480	18729	13856	12980	18219	17231	18904	17538	7729	2166	13741
15901	12317	8976	12765	18706	3555	6753	14698	16838	2866	17742	9873	5883	4632	4968	5999	16358	8556
9165	2295	3717	661	9838	364	11725	7244	3708	10189	16700	15415	11943	7090	8559	13660	10134	2266
1760	2772	172	9814	6518	217	10547	10065	14952	13775	7004	12178	9020	16589	1778	15165	18690	16816
13084	10807	15956	5116	18792	4226	4989	7742	8512	17046	5032	16216	8850	4301	5697	12149	5857	10095
18053	7352	3700	1845	8524	15691	1155	12545	8808	13062	1843	792	16787	1246	16191	9074	3098	7019
14967	17584	3575	8066	2776	7459	16824	6035	5213	5675	14916	18667	1448	7722	1769	163	11969	16354
604	11776	14093	3409	13647	3574	50	16036	5023	2555	1818	3191	62	9062	123	14623	5401	3379
14241	6602	14965	8795	16481	8975	3118	18912	3738	11946	7502	18089	18677	14994	17606	17931	10124	5071
2095	8122	7652	15445	16283	53	4411	2466	12401	18606	2159	8653	8727	6240	9823	8074	2282	4360
11187	4696	17378	15616	14995	12884	7046	17817	12823	8241	702	5747	6778	13656	11642	1939	3237	15435
9613	16279	6491	7016	13539	18026	14905	11895	11050	7650	11445	10275	5085	9142	6502	14963	15353	16009
1294	13258	15343	2356	18149	3530	9078	13252	9847	11372	17152	15364	5209	9810	10670	3584	45	18777
4183	5202	14328	7503	11347	17793	2235	16584	14408	951	675	12691	15500	6288	858	9928	7488	11349
4650	219	11096	3609	9749	16206	6267	16107	819	13663	10053	6257	17631	16958	14329	18753	231	14070
15299	3109	18992	18649	4292	13796	10824	18778	5304	16810	5479	15120	12282	10176	6206	7579	18163	12255
17513	7228	6650	355	4745	15680	4370	4378	530	17122	14511	15160	12389	6067	14714	15216	17902	7063
7450	8154	8040	3277	1869	14558	4085	11226	7564	6222	8505	13083	17439	10506	5081	13745	5437	3596
15566	14597	15893	13354	11054	17395	4263	16641	4298	3007	1988	1896	943	10245	16126	14602	8976	10367
3189	9852	13498	6493	5686	9844	6112	147	15626	13672	5442	13969	96	7847	309	1864	4545	6455
13999	15185	12525	6805	17891	9999	12879	1084	6089	15210	2212	8661	17439	7540	16595	14918	8315	1273
2894	12558	1984	16863	11120	4629	3304	12661	5789	1562	3187	18929	11991	7326	5642	152	5906	8371
11540	8469	5426	8383	13405	6675	16998	2847	104	8966	11248	9144	3273	13247	17913	8696	17420	14810
3880	5296	17541	13264	14191	17130	9640	2530	7095	2410	3152	12424	2998	13904	18206	11037	12736	8282
18856	1480	947	15958	14886	572	9655	10078	6742	18204	17672	4142	4473	9810	8999	12575	15968	3193
10084	2554	11293	17405	17580	6681	12419	17615	11622	5743	2512	2807	13387	17849	11225	18749	2518	9008
2049	9873	1792	14821	17399	10267	7016	17004	18144	8249	2815	8959	11886	14997	13634	14520	13650	16435
6338	14632	11431	18723	17554	10903	17172	6982	437	15744	13698	16290	2071	15934	4207	6486	4195	1636
4429	16960	12768	13646	17050	4408	8230	9310	1118	7224	1914	7662	8501	7376	10163	530	16015	9888
768	4774	10824	2878	2098	10059	10764	9701	18269	5180	15052	9015	164	18336	6265	1871	3999	9692
8597	13586	7638	8495	12436	2524	6169	2856	9920	13838	16154	15043	17623	15934	3127	5506	7565	5483
4093	10290	11082	9369	164	14512	3219	2390	14671	3788	12033	9223	10909	17342	1288	9987	15178	12786
13346	1774	16821	2033	17094	12818	18315	13814	9718	15291	12446	12999	9312	3507	15242	1334	2539	12654
10647	8714	15509	11220	7000	14937	4373	18807	6823	1735	12937	13909	12032	5773	13404	8459	1842	7827
12446	12047	15525	17527	14995	6090	5182	17274	8771	13152	64	12333	5081	17297	5574	4945	14610	6147
8636	11846	10213	11986	9299	2835	9105	11813	18088	11563	15698	1588	4801	6831	12624	16015	5160	1125
13772	7088	12125	8639	15010	18289	2726	2273	11230	17444	16680	15503	18767	8849	1756	4309	6580	5593
36	193	2723	557	12781	9750	14905	10685	16334	9867	6731	17962	2491	5247	12485	17409	12812	1229
18647	16143	5791	13285	5089	6433	17650	1051	1360	16191	13759	12650	4041	1552	3872	355	16225	15328
2964	8622	2311	18001	8042	8569	14965	1261	13528	7072	6862	720	4639	18361	18196	17232	13821	4069
2823	6672	10845	4688	4022	4359	17823	12391	12810	13435	10374	9108	12789	16618	4654	7552	7474	58
14129	12737	10780	12343	4374	9765	7839	6164	7441	573	9779	12881	5987	4626	5849	16732	16649	15216
16404	3349	346	2090	2232	3871	5254	14144	3188	10468	15520	12309	645	13018	12087	9583	15624	17788
783	4110	2150	18824	18274	16643	2044	7566	11246	3060	12246	16283	12352	11315	15985	3236	12349	16678
16573	15314	15820	3400	16084	12455	11295	2699	8986	5406	18060	2051	12628	10378	2817	17269	66	8723
16683	2054	17155	6439	4724	5194	7898	4770	1206	7766	12639	14164	15761	1371	13359	1705	9240	11662
13536	18365	5720	14143	6600	9469	8912	11414	16052	9881	600	10623	9711	14458	5622	3172	18731	5458
11237	5749	17756	16548	14447	6641	12577	10376	10230	17756	17413	12446	3882	6031	15387	3704	8912	15363
2058	1510	13900	14906	3690	4463	525	13392	5559	11247	15471	13270	1447	4076	14927	16535	15285	5037
10925	17016	17532	18557	11158	16947	18796	3241	463	5273	11634	12267	5359	1373	16298	13890	5267	1248
7450	16025	15078	11420	1521	644	2994	10791	9611	15182	17436	16798	17191	3757	9966	9633	18547	10225
1516	8380	2368	1421	1137	10092	8181	10684	7927	11703	13522	9292	1860	11151	8027	8586	15945	2293
17697	4143	8551	18559	6982	12760	1408	16857	11771	15364	11669	16717	13472	4358	2869	13257	358	5646
7836	150	7534	15826	9747	8366	11924	10066	12544	10585	16819	4678	18220	17720	6100	8933	17818	14230
13833	17290	11346	18491	260	13454	6207	17909	10742	9877	3777	9423	7993	2119	14734	8067	12340	13387
3081	8655	5399	3765	3391	7152	15402	2871	6342	4161	15822	10574	6450	2991	3920	11724	9058	12713
10876	4765	1916	17184	8301	12140	8630	17900	9704	2018	13329	14010	10742	3726	15997	14790	2154	3138
4700	15066	9203	13969	14230	15010	8735	11048	12475	12191	8684	1043	3558	1207	18595	7138	11215	8045
12674	15582	10141	7960	18041	6765	12591	1371	7372	12854	4719	7408	12419	18601	16615	16656	11404	2544
14585	17905	12582	14329	1143	10352	13811	5140	5656	6639	1463	7445	3814	10531	3140	4757	10585	15941
7470	8562	15379	14422	45	3674	7372	2574	10860	7985	15376	697	5522	10241	4298	1511	4655	18398
1895	8239	11191	2192	2096	11601	6994	15071	3494	15732	13637	347	5859	11223	6381	9093	7467	1899
4188	9693	7688	3880	17509	14197	6571	11038	3064	3505	14317	14383	15299	6468	15289	7246	17173	6410
6290	7530	10199	6858	5202	15213	5180	15474	2198	14420	9183	14537	18841	17479	3847	12258	6418	8805
17628	5390	12414	739	4649	17023	5053	8856	15118	15863	16381	12233	15112	6262	12509	3079	12414	6111
18107	1166	15874	13952	17168	9960	11297	10131	7909	2984	1810	9431	12524	15791	14239	6573	5031	15350
4031	14245	961	16349	10882	1476	9695	15905	1876	13036	17834	14070	4243	15686	15825	16710	13321	16983
17275	2370	18178	2151	9850	10599	13965	2293	11935	14854	8375	2173	13088	5180	5215	11715	7403	10759
3125	9751	14185	7956	157	10086	12678	13573	14070	7699	9151	6284	6687	3705	5741	18420	4147	12152
17141	1008	14980	2266	17345	18754	3786	5768	7630	11929	1826	15337	6128	16905	4760	3388	14683	9610
6093	10255	15049	12069	15881	1260	16495	8416	8643	18276	16844	8484	15964	4049	9052	18037	6198	12634
5929	17294	18096	17644	17750	15528	7944	15653	1659	18038	4846	5673	3126	17332	4012	16390	4832	13298
2438	1902	1076	12678	17835	17485	9709	7009	71	12266	14705	8812	6948	3771	3959	13539	17221	1487
3108	4175	4445	10946	699	824	14786	16872	16097	4835	7215	17491	12900	3561	8572	10807	14105	3751
3765	15266	14698	12518	5248	17806	16995	5234	10176	12475	2742	4101	14479	8821	12674	59	14062	7049
13789	5846	3194	9444	14371	5524	13773	6881	16322	3298	16777	7437	18535	3620	16111	8010	16088	5568
11983	15636	2260	7931	13522	18027	3105	7030	3660	10259	1997	1213	16242	18717	3003	12927	8125	8031
5212	4892	17879	10730	10064	2222	4564	17546	13944	18568	15985	13382	16851	3978	9959	1240	10742	14543
6763	3692	11580	3131	9346	18708	3157	13306	14822	5046	6489	1368	8445	16097	14252	16826	8353	11492
13592	16300	9949	483	3127	14251	14901	16576	16332	3219	6705	2537	15011	4019	14343	15062	18988	16263
6656	2511	16883	10456	6874	12059	16318	3207	12278	14494	1618	5591	8201	10347	9767	18017	5240	11321
11955	13029	2054	1745	5902	12742	17556	4086	2857	1087	15922	5162	7607	7004	8853	14968	4900	14877
11494	8359	17886	8967	12336	5767	7048	8981	8572	11135	14671	13352	16302	10584	3951	8873	18497	966
16607	2544	14920	14917	11385	15518	12776	10559	13136	17262	7474	18631	447	3320	8063	7768	9645	12095
16143	157	15246	10690	10928	4876	2544	5517	11622	17401	3309	16667	12971	13855	2075	10287	3570	16498
8262	8315	7972	5192	18338	17833	9850	14295	11753	16151	18151	647	471	2816	10238	17187	18955	11437
7924	8723	3440	9361	10033	391	11040	15486	18308	14088	3283	17304	8001	3037	12828	13891	3701	9020
12822	4390	17394	9802	1217	1621	11682	6929	18949	16414	11300	5963	6970	16836	1247	7574	17575	18368
5084	4587	3246	15655	2613	6324	9520	10969	3195	10741	9013	17752	14556	12893	1745	12406	18513	6083
1279	1790	18268	1408	4633	15244	14230	6303	8174	4082	10434	10882	8409	13378	4809	1037	6908	17023
8798	7370	11525	3510	17465	12140	4158	1503	15660	13394	18487	16610	9818	10026	18581	4830	973	18781
17671	11088	3080	17016	14819	10712	683	5794	17161	8827	10410	14083	13547	18118	6760	1814	18660	3390
2623	4953	9180	2204	5692	6320	2335	2591	6689	6148	17617	7147	18593	5198	13410	17155	5387	1112
8498	2939	7443	7474	1458	3602	18626	7660	13127	17081	13500	347	12088	2453	3869	17723	4651	12832
18938	3715	7757	7359	9866	12570	16938	352	7675	16414	6031	13240	1846	9494	16754	6152	14016	6706
12469	3816	4364	10397	3786	4102	13386	2185	12279	2960	9521	4874	134	16590	7630	17120	10220	5017
12880	1300	9524	13966	9562	7958	8496	1041	5995	8430	14052	6094	10681	3382	12057	8238	16941	6517
14274	4690	15684	15499	15131	11784	12896	5809	5482	8109	13669	13126	8162	4497	6929	5358	2744	10155
5478	6101	14935	11405	460	15465	12116	16719	18029	3509	17099	18400	10522	14804	11249	10319	3153	6710
12726	15845	12292	16053	13207	5546	7257	6038	16983	15131	15401	15179	3312	15978	6256	14710	14893	2107
14542	8998	18121	5681	16094	6216	13595	332	12723	4487	13643	15535	16431	978	9336	8668	923	18869
14817	15681	17399	5100	12712	1671	18941	12830	17090	13107	752	8281	12515	5715	15169	2556	17094	11203
9095	10894	10563	1453	6977	13213	15800	12358	13600	17209	285	15878	12175	17103	5937	14241	17403	10605
13789	5870	3833	5548	3041	2577	250	11936	18126	8487	15329	6276	4564	10428	9930	5414	10921	773
17581	7937	2856	17046	14856	18350	18365	16438	2629	5152	13856	2490	3455	15906	9894	16360	13047	13815
2068	9127	3344	455	12020	17344	14854	9127	15946	16931	12793	7530	7547	4077	57	17809	2019	14661
822	10962	5098	13857	10494	14786	12265	6975	3686	6983	3581	973	564	11020	17057	4164	2999	3739
17583	3510	18943	11869	357	8409	7853	12094	2517	10923	295	18010	3840	10506	7197	10853	16615	5839
13677	17477	16628	5208	6888	18087	18130	11860	9423	15568	1429	16080	6361	7801	3956	16210	16903	273
12967	4391	14217	8571	6775	18845	12982	12838	14368	156	13307	11682	17081	15249	9490	3761	10504	8136
9493	18919	10342	13449	9422	3956	17606	2452	3869	10718	15077	5220	3742	14782	11928	15392	1805	4680
14638	313	11597	5313	9866	10175	1733	16090	207	10352	2425	5347	13383	8986	9039	7219	14056	17021
2187	1323	13816	8497	15828	9537	11864	1206	15609	11279	9089	12680	16666	4465	17061	566	1280	14629
10803	16961	8785	3891	11733	603	11254	6260	386	12037	16370	7596	14868	17761	9445	2784	14507	17932
18053	4964	1888	1829	7231	12573	16481	7118	217	14461	1047	16274	15515	17354	12770	16716	12236	14361
5044	18976	15242	10959	5528	12721	7614	15	570	2106	5505	7603	10380	1816	12118	9631	8368	17558
17125	9756	10497	3848	4682	10197	6641	8118	4154	5349	12663	11257	13566	18638	18219	17456	2055	16003
1960	19006	15990	9154	10182	7162	17999	3983	17479	10911	12643	14423	5825	15653	11282	16832	11543	6538
4992	6217	8975	18361	15589	15593	10631	2046	265	4750	14414	1269	13055	1134	6710	5925	49	17793
14797	13737	8413	9735	17978	1314	13940	4854	7242	555	15241	3072	9991	2111	1488	6735	3431	14086
15099	627	13698	16003	6897	188	9099	1814	10961	3569	7781	17665	16890	17074	14446	15156	13849	5672
17811	14082	11799	7712	4135	3894	18707	6067	4032	1817	6248	11726	616	2896	14130	14429	18743	6502
3338	12660	10182	14725	16586	17136	14736	12334	17044	16192	10157	12166	4797	9353	10541	300	6025	15153
17638	10297	18290	3435	13561	13795	17365	18953	10098	5580	16593	1722	13216	11032	236	16696	105	15156
10133	16201	8973	16213	4820	566	2835	4152	7036	16787	8585	15884	9283	18722	11224	7528	17373	10511
987	18910	8489	18311	9880	9346	9735	13852	1173	10477	2363	3346	11514	18226	9434	12339	16768	16395
6750	834	18771	10606	8761	11283	15561	11056	18276	2353	17163	15744	649	7387	2706	2833	6779	15633
8380	13229	7600	5453	2537	13155	14989	7244	10842	4511	3073	3224	12722	16830	5913	16627	10171	11840
4699	5577	3629	1753	11124	10797	8067	7430	10774	1621	17761	1264	2072	3324	10848	4600	294	903
1361	10127	5115	18570	16900	4835	18351	15867	11637	5886	16641	18451	4775	13599	10698	13322	2109	4090
4739	13413	12289	14908	11	8868	5794	17645	7615	17782	17776	10910	10430	2953	14738	10703	8632	17547
214	501	14922	5033	15618	10005	1340	394	10107	8458	15128	6478	15891	183	18243	1016	2398	4845
16526	12543	8641	9764	6370	3873	17735	9633	7382	613	1415	13300	11189	7912	13116	12602	13928	16097
15126	3929	3098	13447	10852	800	2522	7561	18561	13239	7608	15545	8099	4125	1590	15328	6936	10465
13542	13612	13063	10598	1751	12609	2664	11363	14681	18465	4040	15111	1413	3352	5845	13754	7283	8922
16483	18940	18225	14524	5880	1360	4275	14804	3300	10574	2477	7118	179	2867	15522	13287	5321	4164
18941	8057	15906	14584	6250	4296	7777	10007	16662	5622	298	10878	11315	11768	17108	294	12086	863
18085	3503	13048	2640	5193	13825	158	13695	10521	14404	18535	1722	2139	3669	18502	6283	14278	11829
16488	16224	373	1907	537	17259	7876	18684	5171	9846	11331	10412	9112	4216	12579	6675	13170	6509
18141	12028	6762	710	9187	4875	14363	9662	15757	14671	15418	17955	10773	18578	18678	17038	5132	330
16512	3072	16365	13141	12822	6074	1410	2069	3369	16902	1021	12974	17200	632	14613	6671	12045	13314
5185	2791	11763	10539	3571	12092	17127	12374	12123	18805	3914	228	12525	16015	10620	16321	13154	17552
12015	5950	16699	8796	14214	18817	5947	14900	733	3880	7912	3099	378	12468	11714	13143	9303	11576
10409	15651	154	4330	4029	4099	15653	3491	9625	12350	6145	7450	8797	14019	8527	10844	2655	17535
7963	18631	17307	4238	14814	4110	4426	12359	17801	17005	10803	10388	1074	4687	3551	1769	5538	4809
2430	18500	6842	4714	7930	1712	1950	13981	15332	8418	13152	347	15720	2768	3450	18887	1834	7589
10697	16784	8360	9562	12755	15357	15954	13886	1828	4120	14957	6863	16423	14320	10156	18598	5737	17408
16606	15609	10910	6527	11938	4507	17358	14196	4215	6217	8934	15361	3766	15842	11608	11051	12544	9002
4019	13318	1276	15853	11044	18757	6150	3668	14113	9562	11776	11793	727	10265	1329	11195	3963	18438
7247	16390	14196	3380	7083	14767	16756	16099	1	18950	8005	1086	10696	9864	15520	4689	1980	10670
8807	15455	5733	11224	6931	15448	14427	1245	2349	12939	17510	1229	9634	3810	1545	14216	3833	7700
2542	3352	9957	9678	1099	7854	3963	6483	10526	5411	16109	11057	12654	5225	10786	1393	10802	12444
14644	11981	11182	11129	13976	18061	12802	13252	8387	12015	11804	13263	6712	14142	10475	7516	2504	10163
5626	1348	6097	5857	18487	2320	14955	17288	18387	987	4004	3662	16140	2903	10888	11881	988	11382
1440	10590	11280	3819	13398	15921	5765	4770	18988	12370	5549	16677	6910	5818	4777	3087	5604	2325
14938	15735	5767	15124	11071	17991	220	14897	882	3539	16292	574	10525	9550	5231	15266	792	5105
16787	7841	6605	16263	16811	13677	3821	18631	13896	14622	11788	10333	18046	14155	7530	5251	13872	15279
2566	4111	4178	17936	14034	14527	5545	17939	1893	10329	13138	2043	9858	809	2699	6509	15113	12652
16184	12498	474	5931	10923	6999	8830	15133	14451	14308	15249	10880	14050	13250	1115	17143	8942	7600
9231	11136	7507	17810	1379	10194	18795	16869	2524	5182	15056	6923	4529	4727	17201	14913	11956	12724
3504	13440	5165	1885	4950	1445	7021	14274	1311	11575	16902	9476	8340	6185	17396	18264	4062	4623
1514	313	16134	18136	18526	17303	5149	3236	7765	17704	16411	11969	3039	8225	2011	11023	16056	1459
2443	2161	18374	6913	8672	18341	16087	7515	3111	16029	18130	6423	16195	10060	411	12504	335	315
16507	13193	11427	5230	1057	17784	3882	18694	9916	5735	9306	4543	17246	3128	3910	8669	5027	9576
15594	16498	8502	8177	8580	7316	15228	10493	17662	2716	15358	14537	13482	15864	6161	9377	4400	2442
10402	14560	18574	7650	14795	8921	4686	4651	3836	12590	18747	2143	10031	13884	16437	8188	216	5879
6935	16573	6181	16240	14451	6972	1125	10397	14071	10157	16713	8115	17164	2411	14435	3474	11272	9263
17989	15744	2062	7998	3471	1529	522	16545	5913	11617	15543	3077	7204	1993	2623	4779	15913	18601
3349	16828	7627	2797	15832	2947	14738	10326	4594	13693	6650	4416	919	18152	5012	10671	8356	6117
15004	8439	501	9229	3996	17664	1377	11586	10115	17133	15153	7828	1367	17060	5128	4711	5822	11884
1663	9197	13739	11266	11819	12675	14398	17266	10575	19012	515	17012	14349	9765	7910	2750	16670	1817
5872	17256	1082	14666	16381	123	15796	8932	9924	17546	3958	2157	19014	16590	10183	6449	17498	1921
9440	15676	5558	12009	7204	8161	9233	4350	6778	15032	1306	15945	4697	17110	7144	13747	1233	13731
3673	12	7243	16045	6948	8033	16945	3615	14026	15527	1047	8845	1665	17285	529	8374	3187	6981
2280	4003	2931	15	12739	2018	13364	14624	14125	2350	16501	16905	11031	11901	1975	3849	14841	1089
12253	13612	7094	15493	18729	12746	2058	17009	7296	12068	10659	8652	18604	17368	18907	2166	9758	18205
2794	10042	15128	18857	1117	7705	5452	16992	8390	5465	14828	9001	7867	13492	13974	17211	17318	11541
1415	10222	62	6690	1165	17489	4505	18478	17013	18054	7805	5813	818	10129	4841	8148	3758	137
9019	11634	1373	11008	9106	15979	12503	14849	7770	18045	12826	213	1301	4211	8506	5276	12733	18788
928	7340	3486	8280	900	18927	3887	14348	11333	3965	5390	15967	18744	12940	8300	17492	7474	7137
187	3700	2433	13589	6886	9823	11366	3243	2126	67	12744	14666	7638	15114	1176	12638	871	10992
14117	6926	7155	12184	2561	2132	14866	7923	12504	14813	8790	17428	17665	15346	14610	9723	4412	6635
6609	17084	5707	90	16022	10844	9786	10262	7383	7841	453	17165	11973	12709	12171	336	489	6317
15698	10293	2211	3949	17799	10628	18943	18252	78	15691	6827	8302	17458	11119	12265	3565	3548	6705
8969	3019	8527	1042	16434	1550	10238	18882	4064	2894	14279	5726	3302	10109	4558	8164	7323	3963
5740	15678	5409	8740	306	13689	10329	9339	5661	11541	16429	17482	18762	9854	427	12735	11163	4229
10895	7128	4976	14758	17609	14391	13242	12940	6651	8957	14293	15488	17522	3954	5262	16126	8649	9893
14987	7556	11226	431	18291	4791	8895	18685	11539	14445	13446	4417	6735	13027	2778	8313	13541	1435
12568	17167	6961	4920	2585	5716	14041	18858	368	8635	16233	14126	5140	11821	13402	4319	398	13573
10443	10360	15613	2119	7119	12379	12294	1468	6026	17897	15407	15218	15912	18305	10323	13923	15687	8112
7571	4398	12141	1612	1341	1880	13294	3848	894	7316	12997	11579	15552	4210	1286	18167	6031	13009
3556	16108	10857	15752	13463	2130	11655	14390	4110	5812	13135	6453	9208	12676	14484	5388	8659	8341
975	7260	8627	18160	9652	11777	13059	8402	518	5060	12064	1692	14793	16984	9434	10056	16263	18923
6967	131	14825	18339	6143	5040	5195	10382	6893	11517	10973	5897	2518	18697	13800	16983	980	4636
3091	117	4357	4137	13448	4170	13125	9271	1772	17117	13081	10798	6044	13980	17874	9551	6008	16265
11858	9232	4739	5039	13606	13308	18359	13093	16440	15276	5444	4435	10816	17462	4958	15097	395	9035
2439	14336	7287	1353	15140	7325	4076	3218	9726	7135	17561	8653	4076	8946	14382	6814	18104	4882
13508	2651	5463	17455	18739	1831	11593	11525	9148	18491	8386	18080	1088	18798	7095	7614	2452	6545
1195	7057	12516	13156	14715	9043	13900	2499	15108	12817	6978	7469	5824	9617	15326	9178	18645	3096
9547	8190	16830	8231	15	15860	3889	2561	10823	1558	14744	909	8459	17264	7989	5181	6620	10748
437	17167	9715	11382	17460	15648	1905	4023	7486	15993	17956	5586	11317	3828	4976	8417	1089	10392
6910	11129	14542	15329	4361	17669	102	17166	6092	8395	14588	7057	5658	14519	12234	15703	9983	13112
12723	4609	11513	17530	15869	11271	18762	1941	6969	3827	10049	4922	17027	16449	3831	871	7912	14760
10973	4530	13319	7149	13373	1550	13790	4745	6777	7324	1628	9830	3762	7007	2907	10954	1283	15892
16941	2595	2353	335	15117	674	9047	10537	1124	4849	3756	13788	7469	2798	11448	5985	983	3638
4898	929	4269	1289	4468	8903	1337	501	16270	6583	3693	16532	11446	15727	5455	14666	15722	10914
3768	13280	2624	2562	14743	7538	6709	478	10938	6929	5209	5337	7526	193	5611	18011	18957	5125
18861	17789	15117	15017	1457	3564	1571	11277	16861	18550	1968	11641	1991	16267	4081	7242	13406	392
18363	18751	5156	3522	16181	15318	6750	7117	3965	893	16042	16837	16729	7628	13252	11339	726	14169
6043	12914	4877	15762	8060	13335	15283	16162	16291	1489	12661	11284	16544	15518	1392	8886	3555	10339
8298	1909	8150	5816	6214	796	2790	8063	10974	10736	3560	11858	13743	4127	9961	12603	14007	16437
16940	12827	8920	8569	748	5420	7594	14923	1821	664	14570	5873	13751	12747	10526	13812	4853	17484
5423	2508	7911	18695	12216	11294	14197	6183	18296	2943	6888	9164	9933	11011	8695	4406	13795	6506
15434	1988	5572	10019	12190	10206	14929	17671	2676	5356	8166	4576	1372	17974	18704	13545	1294	11821
10557	4702	18599	3795	14113	13230	12839	2729	14565	2462	12807	5535	18480	10128	11352	6586	17583	6718
10117	17249	9830	18455	17305	7706	14642	17326	11567	11809	12447	17489	4992	15272	18860	327	4265	10992
6690	16339	11865	1952	17465	14794	7281	8093	1059	1409	7027	4053	8036	5079	8512	13936	529	9738
13237	7098	12181	3416	9456	15878	8442	11796	3099	3099	5228	8341	9917	3828	5468	15663	8488	5385
18785	9417	5323	12653	7590	18621	428	7899	8340	5497	13883	11395	6116	14702	8340	12430	4203	8550
12866	1543	13057	16881	6500	13278	10124	12410	8478	3792	8980	4650	17276	3417	5800	3477	17181	8284
4497	3307	17595	16278	17623	8576	14959	6844	10915	2453	13278	14585	18040	18747	12800	7779	7622	13453
9461	15619	12364	234	1375	18929	12644	12504	4223	8632	2355	4021	14169	3660	16233	15999	12314	13022
18600	812	13332	292	5034	11751	4099	11320	9368	15646	3879	2088	4099	3497	13398	14147	5946	10393
11626	17647	7994	16087	11545	7911	18083	11761	4123	5724	17171	192	8158	13586	12891	16817	9944	15735
2556	3875	13726	5707	4903	10802	2343	7176	6934	5422	1092	16226	9222	4740	18860	14253	12681	16272
8557	17748	11822	18830	17681	7552	972	18185	8953	1671	15609	6901	18422	9691	11455	2397	12990	489
920	15627	14215	1422	2419	6553	3898	2380	18027	15896	10825	12600	927	12342	8225	9125	12797	11130
18094	10204	2908	12950	6177	13073	18583	14443	8569	10338	5913	11297	8982	1313	233	2833	13370	7671
17254	4704	13341	5343	1785	3364	11767	11113	10983	10349	2121	4596	13718	16583	7601	10712	3247	3025
9866	9747	12372	6710	2642	8985	14960	5735	8228	83	1224	14657	16503	8864	3577	2347	7245	14694
601	8217	532	1706	3004	7380	18593	9672	16006	12157	10675	11323	5121	18939	5218	15855	7566	17266
15011	14772	2016	18295	6250	1585	1693	11507	1845	2481	14338	3379	13796	7873	17718	569	15480	8128
13246	945	10881	16433	17658	5798	15389	6472	7900	18683	5974	905	565	2568	5826	5008	1216	12570
6543	3663	3742	2232	1308	16156	15747	17716	16080	10150	15183	7171	4466	2000	2748	18587	5688	10587
8815	413	4653	10249	10844	11013	11314	11537	4397	6135	6358	13055	10613	18796	9210	15412	10348	10139
10171	10434	461	10270	16121	13385	3989	17239	17252	4586	6071	6982	7392	9781	11703	4052	13923	14198
