0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
5160	1965	9194	13061	5416	17589	990	17323	21	16622	2877	7416	6378	9488	11674	4439	15805	11488	15533	889
11902	16634	4876	2144	7753	11366	14343	6275	9329	19820	1051	1092	825	17418	13197	8140	15189	7871	13790	13378
15230	5127	19581	10405	2929	12332	12684	19769	7416	9381	2312	10052	9808	18345	8755	8908	11348	437	18759	15065
16389	5843	4035	5391	16487	17834	18221	15084	19523	6753	9176	16329	19660	4584	782	13408	14853	15640	17463	10770
8032	5164	16817	18825	2987	12934	5797	14051	2225	8337	1152	8002	18359	15767	5787	13545	11915	12590	17137	1768
9147	17408	15460	11664	17540	13451	8866	19045	11453	2361	17000	13849	4126	5645	6319	524	1023	4187	13498	11951
14045	15580	965	6123	12628	9490	12163	19238	17330	5023	18364	18948	246	13558	12915	11807	4117	5954	9691	544
2788	1563	11103	3134	1832	8113	5654	14370	3799	12924	8235	16681	12496	11156	19695	8012	4990	10675	7522	4790
3443	16210	19733	2555	2223	10837	9396	9148	14295	6613	9542	3039	9409	11737	9113	13813	13589	19809	17773	1310
19659	4330	4695	9037	4424	7369	12469	7380	11750	12277	1991	16641	14243	4561	17428	12216	415	8450	318	12723
12257	13146	4240	2219	1015	9488	17129	16327	13470	4067	13236	7104	14911	16795	8265	9863	1676	17841	16978	4315
2201	15714	16468	13810	10551	10812	1006	9424	8230	15294	10894	13985	8049	19691	8727	3655	19759	2970	14106	14673
16576	13418	4053	17865	12091	11669	14443	16305	2987	298	1345	2825	16924	12618	4190	18808	5606	15946	3107	13986
9082	5433	6167	1620	16130	16016	3847	1658	17724	8917	288	5742	16091	1083	10532	32	10596	10598	910	18539
7009	13530	10702	10666	7766	4535	9263	11160	16278	6393	14103	12486	7721	16398	613	1784	6252	7544	15675	15988
1306	10804	416	10806	4553	17528	3618	16807	5862	10815	2973	10999	17750	4391	14275	15485	10367	4037	12913	16077
1282	13370	4157	12780	14181	13578	2558	3421	10804	9682	12764	15188	12318	14078	1015	17488	17644	9908	8295	1056
4376	14593	5747	3613	19699	3924	18089	10847	3985	7288	5050	4799	4802	16383	14757	5745	1663	15410	14816	10999
8571	780	248	9247	16939	6624	11187	3736	1578	4252	17762	8141	4872	1181	2715	16211	15768	6020	5742	7102
13182	10455	6296	666	3973	7604	15727	4024	12127	17323	11851	4592	14255	11924	3621	1649	10109	9154	19189	13836
11038	5060	13593	8770	3250	3263	10798	14392	10910	3153	4600	19140	16381	12224	15505	6285	17017	17695	18718	9286
11559	7824	4882	18037	11599	11224	6828	13092	19632	7912	3531	10093	13626	4356	7372	16452	11412	18135	14293	4787
9722	9364	19036	17089	8750	11028	14023	5244	18264	11868	17450	2922	19709	10343	2716	5611	13084	10166	6745	18344
15529	14505	18729	16510	11446	16569	12404	16334	10992	3725	5502	9560	19553	7069	3751	2586	4450	14017	14998	5874
4081	9335	14380	14208	416	10076	1321	7697	17283	19817	8710	18468	5053	8024	13392	16902	10371	9692	14492	3450
9072	11848	19381	14424	9695	26	7547	6415	2895	5482	5893	5041	16740	18500	18048	12496	8476	2481	17539	16414
3431	9266	11728	14355	12624	12883	14432	7305	11461	13665	3882	7584	369	18150	16215	12743	1904	5309	12079	228
11637	10000	9198	14661	17296	770	19088	14187	1655	13267	16654	5115	17720	816	3502	9142	3873	756	6789	18228
3429	1683	6188	16738	1707	15252	281	9722	16134	18937	16136	16104	1142	10657	7650	18389	15220	16338	17227	3164
8910	11139	17781	11082	10921	7001	15023	7466	1924	9321	15938	8101	12781	7870	12196	1066	2261	5669	19233	9163
1054	975	15702	18239	6034	11515	1111	9259	14680	17113	954	1394	3103	2272	15513	19652	5124	15850	9634	17211
4263	12897	311	5829	5924	3300	9813	13674	8665	1351	2925	16809	10735	12810	589	2072	17706	14776	11229	14900
19008	398	5086	998	4215	1009	7298	2330	934	3323	1298	9452	3980	17709	6344	4585	16421	6660	3412	7820
5360	16581	731	4981	7705	3022	8228	16583	5961	16709	18296	13444	1903	1232	795	226	7260	841	17517	15705
6971	4740	5791	9721	16986	14518	7034	16073	3239	5658	9398	9092	9039	1249	13461	5299	14064	8999	18540	18062
7360	6161	2664	942	10966	19781	316	6449	12461	18008	12755	17508	12612	12602	12159	7519	13287	11772	18040	5266
7274	2476	18109	16905	16316	2670	12111	19297	8215	5516	6912	2057	13165	3932	19665	13247	239	10773	4252	12040
3268	3331	9350	9177	9832	7857	8323	18554	13367	11244	5826	16948	19392	7906	19486	724	4501	4535	16640	8824
6612	8455	15941	9364	16675	17680	7123	14623	17110	19380	4384	14883	17871	10334	7732	4008	5971	13364	1379	18780
12601	8925	6909	1740	5028	7465	16638	10894	19899	19377	5818	9703	4759	11012	5021	6781	15374	17961	14958	12200
6587	12073	17098	14023	5492	3893	6946	2445	1398	15466	6705	10890	8990	14212	14110	19545	164	16705	4882	4815
10550	14152	2245	6168	19096	13064	15425	683	5339	11933	9472	14837	12935	6490	7292	4382	5407	8695	1858	4806
17130	2706	11603	18677	19871	14245	9765	16105	13779	19585	4780	11266	17128	10531	6651	10228	11775	8712	13666	18356
1230	2250	9598	6890	7946	10329	12267	15528	3402	9656	17682	859	8829	5328	11335	9058	9480	7688	11649	15246
15943	18042	8338	3168	4207	1305	12847	13481	16279	6503	3217	11400	12985	15666	11402	6384	15143	18312	9931	8573
16796	9356	17588	1058	15150	12267	3136	14809	10472	6115	17222	17240	7234	1272	19321	17336	9612	8778	13843	18371
18461	19336	13645	17785	1762	707	2873	13055	1561	3040	5459	19383	10530	1628	15044	3844	14753	18508	11854	9792
478	5957	18046	17114	18778	11846	5940	5445	7667	6337	4012	4855	12789	17369	17497	12995	17139	4381	17458	12256
14063	10736	19355	968	12941	443	16549	6018	14299	18273	19916	3054	7169	3263	14935	5106	4060	2414	4275	16003
5136	1094	19226	9168	17368	8429	4020	9357	12788	6433	10944	11017	13092	4154	18029	18929	17935	6756	18368	1826
9007	234	14813	11143	19389	12592	10157	8324	8329	5408	6578	11337	15254	3147	178	11854	19849	9438	5186	13527
9535	6276	12674	1496	7706	7701	1743	9555	501	259	15083	7175	258	2050	19469	411	9791	12746	3539	5512
19622	1664	17895	8873	5500	6945	6199	9890	16369	12478	8430	10783	1881	871	12638	15450	12664	17992	10958	833
3762	3916	10913	18698	217	10611	15419	8339	17581	746	17754	3185	19740	14141	19433	15976	19523	18369	4467	3511
12739	8003	16659	13706	17066	559	17852	15986	9526	14763	677	19932	14501	14844	15254	19930	6663	14753	10931	18097
8368	879	13849	18904	19446	17359	15026	16643	19960	4341	3592	12055	12138	15491	10972	6484	19491	6099	11565	19
1421	11521	7441	6586	657	8518	13265	16408	271	12667	2211	15575	8733	14435	17211	13531	17069	12914	658	9620
14259	6270	723	4919	4781	13408	8249	1577	4200	11362	885	8184	16652	8766	17321	10465	19496	8732	18086	8231
17132	12726	2344	13183	17156	1848	16709	18499	4393	14280	15266	6066	13839	17476	5755	18887	6163	19766	2678	11382
10279	14250	5063	6887	8395	18921	18098	1021	12230	16136	10480	17363	4324	1947	7414	1831	14721	2020	14918	11906
6845	11205	15481	12738	3123	827	9645	19435	6626	12465	10	4323	2892	16520	9398	7270	2498	10483	12871	10459
5752	11482	2462	19858	9458	4549	6891	9113	8412	9194	6270	6055	16198	4868	12925	16725	14033	18267	13728	12395
14120	3148	7529	13368	10690	79	11010	12492	18068	17225	14313	17217	8608	10576	5466	10762	15792	12591	925	9257
13450	15080	8735	2216	18040	3926	14317	11499	1829	3183	6221	10444	18192	10403	3157	7143	19063	253	6692	14154
15685	7964	2209	15359	13001	19456	8163	5077	2680	13919	8748	19844	3236	1822	11725	1339	514	10057	3148	14954
15781	2163	6131	8233	8390	7052	9220	750	448	3887	4396	13863	936	13818	16778	7398	11923	11304	13006	14556
11446	11940	17968	8021	10915	16848	8545	15323	13380	14801	18705	18538	11877	11178	12623	3072	4189	18260	3240	11010
6271	9583	2828	15013	6881	6520	13846	2620	13448	1546	8684	16809	7319	7170	1675	16363	19039	11653	15519	9446
18558	18287	1960	4236	17596	8858	11566	5125	9726	4930	9797	15408	14706	17814	3309	9264	11184	18127	11368	6897
15031	17204	15327	5367	19449	17507	7130	6976	8370	10920	9039	12281	7110	12086	3761	12673	4450	14314	5404	11740
7788	4372	11171	13773	9759	8552	14707	4967	7429	8927	6715	4100	10320	5983	11445	8443	2237	2088	16238	8538
1094	14695	16595	16842	6515	9115	127	15157	14194	692	7373	3214	17390	1644	13216	12714	10771	9735	16902	11683
7063	16470	789	19093	10863	9513	8302	8726	17457	5221	14227	10426	6339	11309	13941	3610	13338	860	8817	15898
10452	12398	2362	19659	8739	5807	2962	14762	18514	11450	3998	9061	6795	12505	1336	5238	15431	5920	5606	3696
9988	5422	2969	77	4703	9062	19515	4096	1791	18606	2304	12838	1200	7436	13251	4354	16993	19176	12417	9474
8056	1842	10842	14229	16970	6637	17024	5700	19883	6231	7873	13337	12083	13006	16193	6658	18620	11693	13012	14034
8111	7640	3364	11402	9859	19519	1807	12759	15969	18964	16311	9305	11754	14716	877	12407	17978	1292	5163	3103
19833	5945	8044	16985	358	11587	11870	3327	11188	16528	1813	5888	7879	16733	14962	6445	11653	9915	16459	11883
8055	8686	3956	6404	10588	15358	4141	14248	2577	8625	5670	10436	15436	405	18313	18787	12198	8785	7154	14506
12088	1750	11933	17639	7168	1297	13462	15589	4619	12283	3734	8406	15882	6155	7360	8483	19506	16818	17799	16689
10109	18637	2829	9907	16609	3054	2431	10196	3487	19503	4073	3845	6269	3760	12548	13356	17834	11070	6338	19472
15295	7819	10455	12929	8597	17130	11596	7035	14192	8389	13156	373	17009	11228	6436	16022	7956	4847	17793	18338
4050	10039	10676	8435	17921	3922	4515	19935	8697	12786	3859	18348	4785	3524	16223	6605	6340	17664	4651	5756
7231	6780	15782	15658	6112	19227	1541	2507	8310	2589	19542	1581	7033	4240	10213	587	2025	10936	19770	17598
19492	11895	13749	410	13841	8508	233	898	10106	17468	14511	10900	9028	6127	10852	36	5666	18043	13734	13438
7298	17863	3178	19770	11724	13779	15356	4311	17691	15003	16589	2065	7551	10029	17163	6935	18603	6998	5501	15581
1349	7817	2332	14495	17319	18793	18289	16665	300	13331	15727	9218	690	10984	10509	9322	16014	19005	14686	17748
5822	4769	1896	14358	6311	13612	3017	14924	15263	16063	5310	17058	10416	6885	644	14852	10336	9500	13135	18227
2900	14116	5997	12639	13385	1288	6497	6784	19759	5382	16938	4517	11141	18349	7173	4665	9185	6876	16489	11254
14297	9561	12060	16566	12817	14812	2024	19444	17211	3793	9390	15774	6190	2937	4228	14717	14010	63	13279	1906
15952	5347	17674	1537	12154	7415	18403	18566	19209	16344	700	15367	5733	1835	7699	3550	10050	12367	15239	12285
12761	6116	13907	18634	11810	7472	3803	1964	14166	4636	11902	12527	17491	7699	9652	18476	1871	2472	10390	5931
2366	4609	1322	9862	6042	18935	1754	9612	8416	19189	740	11961	15415	41	9131	7295	18509	11866	16884	12191
18716	5864	15758	19251	3099	3570	17605	9818	15638	3253	10034	5254	7354	12087	3776	19490	14922	7767	10364	3552
5826	12664	6183	14297	9060	12284	14698	19635	5626	1080	9169	9684	4820	3285	12180	6173	16219	10374	919	2398
11359	11049	12151	4419	19013	15649	19688	10398	17487	6354	9354	13567	14686	15072	19068	11861	2943	17116	19778	3408
526	17982	8679	9465	18683	17395	566	15679	7313	18699	19904	18791	6428	12802	6432	11419	18136	3073	15281	4024
13124	7129	3001	11210	17272	15205	15962	5780	8447	10427	11746	10829	17696	7975	12927	15657	3926	4402	6741	18381
10445	7988	11275	16789	1128	5420	18496	9610	16377	12717	13816	19287	19996	1593	18675	10747	17515	8448	5631	2572
4325	8048	1745	9390	2111	11891	18467	16645	11897	13753	14094	3115	16596	6115	2713	5337	18354	10799	2045	7441
1747	10718	12051	10429	9081	16303	6392	15963	10547	9452	14339	10408	18542	5690	14295	4396	7873	3742	6470	1871
17562	8315	18240	6333	6088	12796	17941	12671	4334	19742	14111	17707	8773	15707	19280	18758	1724	14200	14592	5036
7997	10561	11614	18230	1294	16209	14393	7094	17070	1934	14973	6413	10174	1980	3819	12965	18012	9835	15954	10813
36	17464	631	8145	3886	19708	2412	18225	9091	212	6590	9360	3322	11836	12515	11882	9877	19829	18004	2617
10966	17774	18492	14156	10081	8023	5333	5259	18965	7506	13777	17368	3784	15739	10206	2723	13106	8010	16529	13085
1320	3450	19081	6299	17047	4389	17660	2379	3210	16210	11914	17247	17153	13159	929	19582	16418	14969	10397	817
2622	16572	14165	156	14006	9720	6803	19958	2594	16462	4255	16312	5192	12667	17479	2912	6742	16939	1077	9376
15618	9087	11387	16257	3322	10867	12935	14282	13528	7707	16576	5694	3142	12988	5714	15229	13560	16824	6281	12266
8175	19436	12486	80	7171	4341	2642	5614	10985	6840	6946	19821	2793	3420	16227	4923	8235	9704	18859	12153
3949	8576	13014	3132	14020	16195	3637	19118	15602	6920	1938	6682	11035	1301	10931	9012	16759	10235	18336	9500
13992	5880	14192	11487	9818	19677	2997	12111	18423	16102	4947	11626	7797	5293	10755	3576	2600	5396	17362	17308
13577	4461	2098	628	17636	16358	5194	7103	9005	8117	3588	15985	13559	3254	10036	8324	14157	1412	11961	4640
702	17519	11645	19509	13456	14095	2599	10220	13725	19404	15907	1179	13713	1825	9410	7770	14966	19072	14243	7044
1644	13113	16352	2736	10275	16386	9156	13583	7043	11939	15038	12032	6561	17691	18002	16364	6473	8885	8441	961
4728	6395	30	14097	6423	10452	8013	18332	15937	17311	5151	7184	19171	17221	17044	17791	18444	4699	18960	16698
14762	18427	8795	11891	4688	3426	17584	3589	14400	3843	10636	1237	3493	3439	12486	8793	7920	10853	2338	13278
14952	7507	6129	11695	3086	7198	2638	12213	8416	15657	9912	1773	7769	781	15634	2526	8681	11217	19316	16061
8873	18429	2179	9579	5853	14642	5104	17659	14095	18371	4484	14557	19498	528	12211	1114	16492	9994	4375	7286
1618	18599	7732	13590	12253	2415	1005	3119	15555	6302	14473	3497	11428	2379	19579	14317	18541	520	9736	14596
12608	5346	19214	4048	14381	6022	8977	4261	13104	4533	14093	19547	11469	17629	14832	10444	10774	9455	2870	3720
12685	6312	2120	18031	11573	8042	4011	11000	15780	13778	10118	783	15276	2477	12818	19895	5573	11848	5284	14884
16742	18809	2867	18041	19298	17485	1781	7192	7986	19514	8952	1538	19783	19375	17773	2891	5570	15112	19021	682
9295	2890	5572	6040	9491	7869	13947	4487	1711	11089	2525	16710	3848	961	14696	6721	4198	12619	14604	292
17306	968	6716	8026	5356	1538	6032	70	8306	9821	14856	11206	920	633	4877	5516	17430	5763	6524	4369
8971	9967	1107	12355	17549	9453	18948	7584	4508	17427	535	1342	12504	19580	19300	11336	14651	15875	16221	2236
10493	9181	19115	466	1870	13076	17452	4548	13441	2502	17567	9815	15178	11801	17759	13403	15086	11329	5511	18493
5776	15784	6533	3671	9117	2729	5453	14296	3600	17263	4136	16098	2775	8143	13309	17690	19008	15513	10091	6393
15635	2762	11060	5737	3330	4951	19022	17266	11659	16073	6711	18076	5008	12075	14206	7795	9105	9240	13733	18242
15312	4279	10512	13646	16762	15549	12116	3827	16068	6687	12188	7950	8644	14287	13483	16774	13623	17490	878	7674
18080	7434	8534	14001	13571	10873	13468	19138	371	6556	13085	13755	17630	16344	2919	8239	14231	9019	3246	3934
11224	9551	7699	18353	6117	8291	15845	3621	7807	13553	16508	10149	10279	19013	17596	27	19418	4758	19440	3421
5582	13	15845	17949	8684	4888	9241	16082	10771	19907	17047	8158	7170	8154	13016	11878	11994	616	2766	11455
3412	5563	12812	15474	7162	17409	2474	308	14475	15228	16356	12574	19086	12809	19045	19203	3429	7012	2494	1921
15918	673	10304	3305	18482	10753	10824	4178	15303	4947	11737	9599	7643	4778	19178	17982	16375	10568	3892	8514
1172	6132	14134	17211	19156	17188	17203	11596	10709	6285	19301	13353	18496	13989	3857	8734	5510	3222	16416	14909
9601	8801	19764	12818	14171	10882	12329	1670	3923	9505	12180	19370	13767	14275	17270	11223	14198	7584	310	13732
2425	10643	9578	4345	6336	12287	12157	9648	19285	10261	7406	9924	17152	3772	1236	13634	8451	3647	13700	12903
410	561	274	12155	2843	13303	2862	12118	3386	5621	1414	10239	14529	13913	5145	9054	10564	14191	17450	19288
1281	15089	7634	14618	7994	3424	1435	9706	15708	8671	18812	7482	6561	14434	8328	13011	14888	1594	18187	10275
8628	11947	6983	15656	17346	17151	15307	9427	3776	19761	5677	18308	17040	2422	7746	18533	5856	10257	7644	9430
16240	2703	4592	4956	15224	5123	4319	4985	10419	2713	19705	2827	19710	123	1588	11571	6763	18343	15939	3652
13924	5719	5292	10440	14884	15895	16392	15210	2123	19014	9224	8099	2399	2716	14292	19323	10974	2373	10075	18850
13292	11422	16146	4782	14597	2716	15679	10185	12213	16369	3827	18545	6869	17764	1593	19302	6626	943	9625	16280
10680	14624	12826	4780	11415	14502	16380	10581	5578	6217	2710	10289	2318	2615	17608	15742	18082	19308	18173	12062
13473	10793	7963	7840	5313	15152	3797	9048	16321	3756	14668	18301	3903	18431	2653	2462	2595	4330	4688	815
13842	13967	10953	16101	23	7240	516	18492	13486	16767	8417	19938	125	3633	3613	13104	16315	3486	15898	11816
13548	7767	17869	1651	5172	19762	15127	12021	18114	1147	13757	604	7726	8786	13865	3603	8561	18597	15466	8172
1676	10707	17885	16495	2095	3643	468	11142	19302	5290	14059	11959	5727	11822	3868	2629	16346	3438	5608	1262
17070	14313	11050	18947	14282	12846	4698	18391	13985	12586	8074	1639	13310	8716	14552	125	2643	1225	6339	16121
16711	15110	16246	16396	17770	19867	9437	4791	11343	8026	15360	15298	8852	9086	19721	4710	4576	12134	2549	572
9120	6214	11078	17235	11084	12749	7133	5190	10725	369	8917	1331	4538	16089	18531	12209	13957	13397	11646	12973
19975	1784	8130	2436	1923	19316	1245	19531	6828	5799	13479	2403	3708	15015	11630	12142	16454	18092	11620	16747
12830	13991	19707	461	11246	2164	6107	4017	14440	7307	11432	7119	16011	19095	10859	6971	12429	19862	11115	6860
1043	4888	3732	3785	2043	3263	6624	5403	1180	17964	15095	12380	19520	16942	14343	45	18718	8365	4686	14342
9811	14611	19759	5653	15267	3727	4829	13620	8704	17203	6725	10374	11184	1000	5297	355	8261	14886	2835	9769
13025	2570	18857	16343	10332	8160	7956	16843	13737	14786	10938	2973	9883	5048	11370	7654	1527	18324	16851	10580
5968	2444	8430	17926	7424	4011	9029	1081	19205	2591	13470	19346	13242	15741	2102	9607	7071	10134	13500	795
18908	539	3909	6898	3339	5365	11831	18223	2131	11050	11249	13220	15463	6677	1081	18692	4861	10894	3929	3539
8575	4040	10693	16953	4547	17811	5513	10689	1586	3550	14735	13638	16511	8520	5585	18162	13723	5946	14002	16199
11301	7472	16436	17036	11514	13321	2386	12273	14670	6414	1116	14430	9297	10125	2513	2707	18437	4200	3725	11541
16973	5603	286	13671	416	10625	6236	16588	6476	13714	16191	9942	16523	19243	11387	18511	2114	4414	16920	17172
19671	17550	14292	3900	19489	18441	6785	5912	2582	485	9188	1000	6757	3332	13182	14651	17292	1716	13690	17336
5324	15604	3087	15923	11061	8545	7198	4054	19302	3	6795	19161	6110	5066	3422	8998	15418	5034	5230	692
19999	17027	16522	1702	3666	1779	15765	14994	19266	14321	2593	5694	11652	1145	13394	12701	1370	7853	715	12766
17010	3602	7245	15102	13503	4662	14080	16068	8159	14534	19230	19575	4383	18398	5978	4533	5981	13385	19032	2147
16837	7612	18643	1809	18790	9111	18116	14296	8264	7172	925	13445	1683	7513	17653	12205	19334	16131	15416	9398
16791	10433	12142	4354	3415	1186	17018	5608	14714	9398	4566	13792	16018	12434	452	2268	6130	9520	18038	9038
15060	18050	10034	562	19933	19865	8518	16621	3237	3295	15157	19704	13501	1649	1009	7270	17076	16659	6170	8015
6097	15540	14389	4566	10368	12576	4303	15085	485	1579	15371	2860	3753	12748	15160	17834	3632	16246	15440	8020
14508	15316	12493	7774	13652	13732	1321	17244	7667	13388	7494	8506	5600	18787	10460	15855	9468	6977	2985	12764
12201	14338	7058	7747	6798	14631	14410	9006	13875	9234	14309	4313	6600	17985	12715	5426	1737	9617	2034	1518
5665	18558	3429	12206	5066	2896	16759	19864	10489	715	2384	18500	13406	14007	5710	5823	449	4909	3026	10606
17577	4544	2441	15645	13901	9851	14875	4383	3525	3320	955	965	15333	19752	16930	5610	10383	2993	11912	16088
18557	3584	16923	12003	625	6331	7658	7800	12759	17815	10376	6782	12471	15617	16433	3898	10881	8903	14526	8525
6462	16489	12233	10087	9089	5729	1235	9932	19517	14362	654	17200	19656	16006	17074	17033	2528	184	8984	16502
19014	2729	14275	13217	15240	2611	8295	19978	12759	12848	19397	4980	5732	93	7786	11930	8151	15067	13667	9953
8596	13377	7464	4862	7406	8992	16537	16342	18629	19171	3324	7200	2336	12487	16881	505	6369	12111	5989	15480
5231	18492	7038	14242	15678	5030	11666	11190	1107	4757	16509	14418	4169	19494	15318	3403	3700	800	19545	5957
10454	1349	6808	9462	1870	17337	19843	18765	2900	343	5609	10296	13136	8748	2336	16797	8179	9966	322	6568
9883	17472	17307	3390	4761	11092	6615	12592	14208	12099	12915	19283	15561	14922	7801	13183	9735	11253	11324	17880
15918	2070	3000	8299	4968	5833	11850	19494	14945	2109	11523	6730	10789	12320	8434	1076	15659	12225	18508	10064
523	18185	3368	15843	6707	17132	2642	8362	3799	18652	3116	590	9297	4245	6397	8563	11155	5785	19406	12885
3582	2847	4279	4018	8751	1605	4832	2662	16330	9139	17655	15592	10749	4594	14187	6693	18198	14332	5241	10140
348	8356	10301	5403	8491	10381	1549	8874	5655	19920	4776	2782	11801	4039	3271	9549	2475	2924	6476	10849
17857	9338	11417	13641	10911	650	2844	12014	17831	2579	14738	10786	14186	13160	8185	14195	8202	16814	17168	8324
14229	12196	5478	10422	9577	11032	11761	13035	9495	5668	8329	19443	12592	14079	19557	11366	2024	8030	10998	7387
13954	9391	1625	10917	8872	6646	3943	15790	437	682	1804	4020	5104	15157	15467	2920	11027	8724	11968	11198
19962	11940	3823	10403	5398	17047	838	15302	10952	8572	15218	8543	15610	1944	6105	15430	6172	15303	17330	8370
14654	11175	19522	11474	1987	10704	18937	19763	4457	16441	19563	447	2205	13560	7182	10795	18520	2162	13404	12609
5582	14354	19586	13442	8255	11572	16802	15165	5584	9547	13407	4423	9482	5776	18865	6225	7656	17804	3638	15364
17383	879	959	14962	1805	15281	13743	6798	5462	2163	13207	4932	3292	18131	1887	5552	2398	18018	7092	8136
3755	14289	16210	13142	6418	19975	924	12098	16331	17504	18728	19400	13998	10641	15642	11877	11085	567	15496	40
12105	1547	15056	19843	12423	6321	4146	12504	17380	9261	9089	15004	10332	1785	7358	2734	9408	4650	16155	15566
19837	9234	12372	9081	8046	3359	19182	6515	14744	11248	438	14456	8221	11	12590	16138	5311	7700	13378	16988
7838	9445	3774	8272	14228	10921	4686	5	17195	14314	7614	9822	16404	8486	19710	19099	8486	1594	17242	5654
19279	13228	5920	18333	9565	10239	17784	19301	17770	13008	15499	6711	3359	8946	12982	5964	6076	18165	5374	7799
8139	17690	2781	8535	3433	10772	16986	16558	5678	18357	16679	622	13386	11923	17553	12578	14588	458	6271	19513
16916	4025	1860	13471	3232	9845	15021	2982	19677	15732	16361	7549	15716	9908	2463	6377	5859	1482	8816	5705
18081	16229	15788	9081	16950	5212	11411	6072	19769	16059	101	12362	6814	6568	4501	1505	17370	7836	10464	16819
15576	15657	4204	3842	3084	10766	8948	18107	5208	12401	5252	15448	5099	14599	3036	16369	7150	12643	8687	16268
8796	1986	2521	4459	7926	9441	3439	18957	256	9853	12491	11053	3966	12166	1389	13598	1570	13132	18299	18294
14894	2931	9015	4263	2770	3374	14758	2155	16589	15985	10277	10062	1882	10001	3179	1458	17186	4665	13637	8794
15241	6317	13269	10170	16930	2244	3043	14167	18196	3316	1551	6101	12398	2341	17887	10377	11865	13842	10947	10179
6967	17129	12309	4883	19851	2349	9970	2960	4206	17686	10104	8260	4437	5643	11200	18117	5007	5309	13184	16598
11992	18008	18452	3087	10002	10155	2249	17956	18972	18043	7069	15895	17897	4537	10053	9637	18150	7376	7698	5501
7329	2288	8917	10495	6662	7438	14588	7852	12877	18151	351	18609	5918	4035	1381	8491	15533	19816	19321	12478
13456	9693	13384	7950	16758	6126	13702	539	12082	1584	1247	6438	11550	14214	8995	738	16550	387	8697	1268
15017	16975	13714	18863	1790	5590	11749	1276	605	11753	18389	5429	5489	11368	2362	13263	14879	16744	3743	14785
11524	2441	18165	7756	11112	9823	16870	17722	2628	5040	10572	8995	11061	4879	10816	14454	9207	11622	7706	14007
11664	9279	10349	15208	1581	8469	3560	101	10090	13005	8909	6068	16125	5130	9518	6332	1004	18291	5450	16961
3106	15811	10866	6183	6661	13029	18458	3979	3272	4115	5175	8203	11640	4199	11715	5768	3604	7448	15966	4751
19675	11736	17967	19846	13381	16078	1035	3603	230	18614	9507	894	1409	13225	3739	3998	19733	6751	2651	7371
17523	14906	19914	15241	6163	19476	11297	1436	11054	18934	4489	12785	12961	157	16807	703	18461	10749	16510	3298
18465	1372	14864	16425	17809	7504	14409	6265	9254	407	18175	11801	8460	1837	202	10604	4916	751	13308	14233
17811	3609	14477	17348	9247	13820	3772	9321	4847	18127	19305	10709	14678	11925	2975	7208	12715	8320	17692	862
17812	529	1606	10501	12541	4756	8648	18821	19316	15002	10936	13243	2554	1340	17996	19549	1604	2615	9435	3248
9714	14762	18816	12510	2200	15578	19668	8090	18284	1689	5806	18283	779	16677	13353	13487	6126	1690	9986	9625
14457	3950	18167	18278	2217	17894	4548	7066	6701	3414	2577	10242	12808	18826	2713	1835	12040	4307	17930	16619
9801	767	8756	17727	2966	16436	15300	5351	2473	5843	16528	16428	14418	8172	18319	5428	17385	15751	10766	15109
6683	14221	11528	15825	3576	4114	4250	19432	16392	4551	8684	10309	12906	3216	1216	9404	3596	18373	1006	18400
2768	12847	2532	18853	9594	15243	19416	11394	5914	2819	4231	13403	16604	13597	8124	18873	16670	2858	4429	18661
1996	14445	54	15346	4967	14501	16610	3540	18551	6522	7753	16752	13772	13425	14398	7602	17868	3520	13965	7044
19036	11296	7509	19116	7171	3222	318	1237	11585	15479	8129	7004	10157	18122	4333	17125	7323	17936	13134	14382
13074	10877	3385	15227	11417	6972	19457	18707	6865	10384	5334	5640	9919	15177	10774	13340	12838	11109	12733	10764
4287	14076	10580	12874	13286	5487	13102	16109	10535	4586	144	15443	8496	17455	5575	11149	5979	2728	18810	6493
3064	11895	4140	19036	10339	8053	14594	6943	13303	19083	14139	16387	6826	13045	2131	3469	5119	6769	4790	12023
15650	9798	19374	11587	13536	7453	1149	19222	2894	1936	6056	4779	17082	16237	13860	6139	3284	7779	775	12302
18932	2007	15786	16936	13492	1301	10067	11543	2901	2355	1879	13166	5686	8071	8261	13783	2385	7762	18120	10183
9248	251	3305	2803	18470	14278	19418	4481	6687	12565	9079	16965	10721	5002	19793	13946	16717	1718	3136	12564
4738	7945	17881	17182	2253	4166	18708	4899	3404	11036	7232	3810	9771	6588	9312	4750	4284	9198	17373	6368
13704	15093	15969	11647	12243	10611	17367	5880	13010	5602	1800	10221	3241	2622	11263	8888	4477	3802	19059	7056
14812	10694	5249	18709	3342	9160	13978	11343	18128	19829	6575	15352	12747	15301	4907	10029	14197	19203	2532	13621
13890	4510	17541	18435	3212	8731	6776	13720	14104	439	18200	11368	3009	11852	16843	5888	6638	16261	14093	13375
15747	19461	17493	2271	18569	8510	16688	11509	9857	16138	15931	15633	13856	4831	7729	10857	8883	14414	12850	3939
6772	9397	13368	18079	18510	9618	11422	5383	3610	7063	12112	941	17221	812	18066	355	19658	5103	5520	15207
17360	18261	2089	18294	18341	2488	324	9386	12803	13117	2306	3059	1940	7172	4732	19339	3481	1017	1561	17345
