0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
3387	5552	10140	10622	264	10383	5974	7286	11395	2157	10490	437	7828	391	5652	940	11771	12982	2566	8285	14206
12509	7951	5436	13950	13414	4923	6018	4548	12717	13766	2839	4611	1522	7841	861	5199	2157	12936	14265	7168	7887
7788	7754	11522	471	7157	9390	7239	9301	10913	10691	4684	13943	1537	9707	2166	13314	4280	5142	13648	11312	8583
9769	11099	2655	1157	9333	13568	6013	7197	10365	12604	8492	3310	318	6852	4024	13420	6370	10700	6648	8541	2705
5419	7436	837	12306	11372	2612	10247	7277	6128	12619	13425	349	10192	13664	11153	6184	11313	7387	11968	124	4276
5970	12124	13320	3774	7925	1000	3510	2621	5715	13115	13331	3009	4296	5726	12510	5520	2583	12086	10353	2105	6774
8076	3478	916	3385	10972	5713	873	13748	11449	1759	11973	6343	9199	10985	11961	8600	7900	5174	13223	9319	10198
10151	3182	2884	14248	12328	8488	3972	2484	4488	5157	9786	342	11917	9813	805	8756	1397	13473	381	114	2587
6476	10713	13364	1677	8553	2634	12420	4014	1999	5806	51	4790	17	9105	10223	9449	13281	7172	5736	3516	2532
10247	2354	11015	9850	884	12231	11160	13927	10318	10705	11633	3065	10171	4863	9164	8791	6402	2214	9764	614	5351
3871	7166	10120	13226	381	4631	1779	14015	10397	5366	4258	1521	9335	3944	7928	2574	317	409	12831	5104	59
8766	8177	6928	13686	5850	1451	13302	3215	13605	2434	11769	8508	11967	10538	123	11027	11159	896	5335	7573	5965
3426	5142	11744	4695	2725	8975	13857	4281	5145	5912	5452	11842	13827	11179	1010	3771	1358	9722	340	10396	763
1624	5885	9915	12016	10539	6079	9591	4836	3890	4224	14251	5955	1628	13918	5674	13190	7740	3489	5528	12446	7019
3449	3130	208	4206	9826	4485	10836	282	6005	7172	3100	5626	7661	1459	509	6016	5080	2850	9728	6958	8588
1484	3221	9644	2880	999	11077	1927	3484	4169	10641	7418	11931	13213	3015	8022	6337	14108	6197	4069	5996	10783
10311	11638	3122	2825	3863	10648	1246	14184	8644	11357	1375	4065	535	10013	13566	4060	6140	13162	486	11220	1872
8832	5364	3736	14007	7499	8133	4252	2127	993	473	11183	9571	8609	7134	4648	1805	9378	12596	7992	13754	3390
9202	7102	4021	3661	14255	3409	9053	8100	10442	11810	2715	10840	7241	4191	2485	1464	11637	1045	11322	8452	12383
14085	3223	9981	13381	12635	1028	5780	6013	2149	7796	14208	6349	4284	6879	8186	9551	8207	5641	1794	5400	5216
9343	979	4753	9602	9060	11995	4381	10956	6732	6252	9411	6459	2679	13251	7815	6383	6427	2719	8214	5024	4858
2077	13435	1901	6988	1751	14359	12660	6548	11282	9595	417	10132	14171	13630	467	11380	11669	10528	5792	11449	7709
1927	3556	8199	12128	8164	7514	12489	1970	814	9670	10879	7802	10270	4950	12847	12046	13259	10754	11183	3976	14273
11788	3853	5147	12578	5308	141	5589	13571	1721	5433	11254	12042	12032	8592	1124	6111	13101	7460	13619	5657	1891
9421	6678	9705	14162	12379	678	9346	2487	10475	6115	792	10336	12708	12026	13282	4502	216	1262	6708	11061	11566
3847	11620	105	3684	4604	12439	1564	1460	11012	1673	2972	1222	8150	6424	13629	8160	14128	4992	2337	11655	10834
7004	5371	7825	12893	8820	334	7604	6260	8129	12317	13962	11163	13297	8767	9994	101	3590	3582	12507	1684	3114
11546	10850	2752	7811	9874	7474	12716	13989	2867	4233	13935	10826	13280	7930	1137	10614	4842	3962	8718	823	3635
9545	10391	1201	8871	7461	6681	6627	2790	6765	45	6806	3743	1946	3093	2830	12719	6848	11267	7578	13417	2514
6436	10167	12600	9200	11836	11120	297	1060	7886	3671	3972	13437	11068	12710	3395	2566	8626	1409	5768	10993	10144
5952	13510	454	9982	6748	12515	9389	12632	14163	12755	6501	11965	14169	2752	6661	4751	2481	8502	11690	11380	2383
219	1497	1359	12909	13509	9680	10643	5977	71	5402	13562	6946	10480	7575	6050	9967	10334	6107	1985	5121	8303
4760	392	2916	12084	7919	1420	8752	13656	3379	5328	8371	116	11812	2916	10785	4569	8922	5838	12875	9682	13969
6218	1882	1481	6084	10131	10221	6162	4887	5323	11993	3185	792	12844	7974	11223	13520	12149	3159	13035	5209	486
4976	5937	6610	918	1312	9135	5890	12525	12572	5457	6716	4461	10358	5226	8538	11026	13871	8044	13951	4045	4209
8395	8097	9882	3624	6582	3851	9129	6141	11815	11031	4831	158	11804	3430	5924	166	1260	1838	8377	1556	9301
3203	12683	1224	1549	6232	2285	11640	9272	10044	4436	12139	11915	6690	11352	5133	12814	1992	2349	7486	4804	12771
309	12260	3128	4965	9047	753	690	3817	2105	2237	12719	14101	7440	9012	2177	5357	12383	5095	2127	11821	1122
6056	2572	6320	7043	9791	579	13367	9334	9572	3197	5323	5298	12970	5687	5474	2983	8742	11017	8585	13183	10964
13199	8300	13278	9191	3138	12198	5621	2905	4895	1647	2026	8143	1753	10091	9146	11303	1382	1256	4706	6150	2030
10318	12524	4383	10859	5419	9691	9626	9234	4897	10378	14250	9726	4903	1972	3688	11933	8082	7615	5544	10693	510
9056	10045	8349	14355	12733	6628	11609	12199	6009	5411	10878	6331	12515	7306	13361	5566	11936	9137	10389	6540	3424
8943	10183	5774	7514	14005	4691	12679	1473	12822	9880	4585	9208	6921	10221	6573	2501	2237	445	4681	1343	26
4784	420	6532	8667	9187	6100	545	5359	12784	14318	5948	11636	6851	3206	7530	13793	10361	8955	11276	2317	13851
8080	8698	7301	14086	1022	10620	13501	9989	10687	1031	13491	11345	10473	1283	11463	10092	7051	5065	9474	2405	11603
12000	3850	1639	3165	4481	9055	8994	7214	1788	21	6977	8338	11625	10188	2221	8639	8299	9713	6328	10757	14318
5502	11369	9532	3815	5606	12398	5356	1086	13643	9719	5566	4990	2048	186	12175	11994	1305	5482	8512	4865	2970
3722	7701	10531	4194	10089	10526	6899	7215	11441	3978	14051	9960	6492	9615	9625	8601	10389	13002	12659	1805	13
7480	8254	12367	964	4073	3704	3142	9323	2895	10432	7716	14337	12843	5209	10745	12099	1898	727	971	6552	8605
2878	6296	10902	7239	3076	6611	9913	4694	365	10615	9797	6330	1785	270	6593	2572	4079	13415	9619	5916	7820
9904	12582	10974	9434	2089	2619	13927	10240	12364	9826	313	827	12174	224	3367	5793	1685	3879	1181	2464	2442
8490	14231	8736	1014	2923	7512	2987	14339	6651	7710	12717	2370	2671	10962	12013	4326	10078	10187	10012	6947	3911
2832	9761	8528	10722	10724	6957	10522	10945	5873	11489	13315	4674	3239	11688	2524	4557	12976	9226	9420	9609	4521
1693	2453	255	5859	6140	13721	11062	9702	11533	1959	9459	5182	13456	5356	3231	6269	295	7183	8058	1148	11923
10270	956	6593	475	107	14285	2107	8091	6307	2602	9773	2873	2928	10450	3392	2869	6899	3001	4159	8297	13632
14100	559	1739	5172	12126	12430	6347	8118	3529	4398	7390	12233	9237	12537	1286	1840	9152	13953	12134	12410	5631
1611	2329	11191	7116	9507	12837	12860	13460	8841	2927	10576	8001	6220	71	12485	6496	4478	9399	1287	8329	6994
9223	6327	7463	318	12612	6457	12577	3432	6450	3289	2565	13691	3540	4208	2291	10812	12871	1718	44	11990	6964
6820	72	13157	9827	10557	13627	9899	8570	8933	10553	977	220	4360	8464	9798	10464	5260	7881	10990	925	4667
515	7090	975	13265	14100	2226	4741	5784	8863	13639	13250	6649	5333	8914	2035	13637	11546	2437	4171	5146	6853
4041	7277	4751	14073	14324	10041	2377	11383	11192	5874	6469	610	4410	4360	9031	3322	13611	4909	1629	6449	1643
10399	11710	14177	2792	13969	345	6794	4593	13778	13497	11092	12924	7861	12283	395	9162	628	4473	10237	11503	5798
8009	12051	8042	7986	7152	141	6306	3699	7244	5827	1810	5240	2425	255	2376	11504	5316	4763	8880	7011	7318
9079	8940	8324	8414	5879	1168	3644	12745	4674	11224	620	11525	1309	13646	10678	7287	62	4656	8505	1545	12607
9034	1916	14336	5960	1820	9016	5507	7654	5330	12036	10915	1266	7250	2050	7366	11687	1235	7876	11567	12700	7366
13923	12227	2901	828	377	2934	7246	8941	2678	12254	3125	11702	3858	3499	3934	4346	12901	10811	11452	3560	758
8567	2198	7250	14177	7086	11891	12349	10745	2333	9482	12477	367	7653	2447	1008	13336	2620	12908	1573	3099	9940
12002	7882	8946	4229	138	5852	4585	6501	3468	12976	9416	4243	10010	1139	9459	5212	8427	8837	13714	9239	1073
7797	8961	1031	11203	12418	5224	156	506	8813	2115	13575	4931	5493	3910	13633	9977	7361	8849	1206	168	3529
8176	4935	1694	10755	5660	5175	931	12755	271	3848	7052	466	12337	615	12176	2323	11979	4963	2921	3171	9174
7009	10713	10134	7387	6082	11230	4446	8058	13908	6851	6551	9409	4460	1728	4446	10778	1314	2768	3821	11522	9244
1371	11111	1792	2930	7503	2338	9900	2457	2135	2098	8730	874	7122	7156	5800	11319	6258	9179	14083	3064	9158
8004	11461	10453	4451	10156	300	12764	6245	12577	5256	10495	13061	11767	14002	458	11877	12470	14168	8870	80	13137
12465	9155	10531	13102	7065	1032	5566	12214	11088	6518	13917	7518	1951	5580	7899	1700	10389	7459	3086	11299	8063
5968	1384	1521	7691	12198	165	944	12741	5145	6296	8360	13108	9370	2959	5072	8009	12887	9107	7588	4117	6060
3034	2716	3539	7740	1635	14066	163	1214	8456	7489	14114	12208	14222	4850	3678	10639	2371	2160	3646	3302	11373
7111	9066	11483	8708	4091	13085	4217	14266	3010	12744	9682	4486	54	6633	4340	8173	10371	3550	3504	1845	9152
4772	9714	13819	12640	1480	10608	429	823	4224	7727	3728	8732	1663	7118	5292	9267	7248	8728	4093	9683	12295
942	1379	8800	1424	12680	11058	13828	4862	8291	7931	189	462	9315	1816	10911	8407	27	8744	9946	470	4788
13741	3920	8582	3939	1462	13733	14331	12558	4467	727	12107	3379	7631	1481	3939	469	2050	6093	3997	9987	3628
1772	12334	5038	8446	7056	7517	501	12058	9158	12319	9552	5882	2375	2334	11655	8348	7024	4923	3502	2664	6959
4734	11435	8880	3770	8809	13939	9009	8781	1904	1557	3626	10017	2494	4152	12980	7539	7263	6691	1462	93	7312
7646	1898	4504	11713	6270	12997	12513	10172	14228	12462	211	9412	8988	3798	1558	6805	3755	7282	12388	11473	6516
8994	767	8341	12867	4167	6460	5291	13686	6095	7563	12969	3442	1509	7198	8317	5512	8473	1525	4955	11841	11513
7178	2822	11892	4650	9079	10787	6511	69	1754	11629	10465	6919	11170	8277	11556	7339	13209	6043	13937	2302	7497
9360	2730	2394	3251	4302	12705	10830	1399	12048	1945	11835	3045	6866	7077	1765	648	2031	5744	22	1027	8623
8424	6132	7226	10697	11569	13459	5427	11684	11530	5324	5090	9607	13006	3910	10728	7323	5666	10367	13536	1080	8392
9538	13021	13284	9129	2934	6617	14143	5778	2535	11020	5250	4317	14356	4874	7594	9386	1763	10925	3679	11243	3051
7390	2379	1850	1379	3387	11052	12327	2235	1976	10744	10395	3943	11228	10490	7926	12658	8913	3900	10935	2615	11679
8961	14057	10199	7455	8997	7026	4961	6781	5188	8996	1520	9880	3922	2596	1424	6846	12974	982	1591	12376	761
9105	3881	2873	9950	7609	13934	12114	1136	3952	13538	14256	10936	7764	10421	4901	6025	7607	13376	34	790	4507
12428	4579	13557	13019	12343	6515	4365	4827	6125	5887	8537	437	11428	10535	3101	6833	821	14121	13625	9639	9624
12868	6813	13595	694	9333	8000	1517	12646	14155	8881	8071	7384	3682	2148	2177	14146	12179	13735	6163	3915	8513
10652	5386	6775	3879	4865	13074	1427	13681	12204	4398	1204	9229	3393	5826	257	8493	3652	8291	4383	3111	5226
4474	4853	12404	7588	12438	10385	4387	12217	344	9112	7828	12640	7804	9762	3918	11718	4126	1244	734	4364	3641
5807	1986	11635	6689	14088	13327	12271	1276	13891	3523	7746	7937	10651	7860	2611	13251	9669	13627	2999	7166	3663
8227	6505	12917	6376	3372	10900	8283	2410	9973	5815	12422	4004	9331	5729	14236	6966	4858	13432	6486	4759	1281
3160	6988	10456	12428	12088	1135	2874	9640	3283	9953	7017	2767	3772	5846	5764	11696	8097	1978	12350	13851	2121
8974	12869	2564	9707	6128	2617	5326	9696	8433	6948	7397	10137	2224	10823	13471	12739	10641	13244	576	1470	3794
27	5187	13753	8792	754	6260	8243	3365	12348	8359	6268	1799	10670	444	2203	10695	6128	11284	9485	5092	6810
2679	11358	5976	3862	1689	6978	7121	4238	953	3500	5025	10678	9397	7982	7377	2645	12253	13741	11479	7665	4677
2952	12231	4658	6184	4534	10483	13023	11608	11816	4132	5152	8921	10840	9413	6751	13705	11744	8042	707	4555	12420
10016	9642	12760	12808	9969	658	12358	11209	5171	9168	2629	12955	9793	3274	301	328	13837	10000	13526	10333	8341
12257	1052	1265	1093	7627	8886	8486	12590	5980	9763	4307	7091	2008	503	9011	10716	2775	8759	5185	6240	6398
5958	10457	5434	3709	6179	10974	10646	11089	5463	10868	10969	3951	394	10125	11154	12520	5767	4229	4623	6740	4355
13155	14121	731	14080	60	6513	6889	6265	13017	2637	13466	10901	2037	9179	11249	850	9887	5464	10047	9888	10318
9763	7893	5423	2264	1028	1111	11934	3497	6656	7630	5000	7559	9984	10393	6316	12157	8254	4415	11164	6806	7657
7554	8720	6175	11482	9347	12750	4965	11649	2711	10794	833	11323	5257	8647	963	3163	6046	6100	4077	13383	4251
2309	3993	12790	13894	14118	1128	9217	7558	768	4784	8657	43	1332	5795	11020	12476	3394	11978	13052	498	14094
10263	8763	8843	7284	13916	13554	2128	14055	5242	1039	9573	7840	4356	13214	4318	6211	13492	6873	12808	2441	4912
747	11360	4855	1613	7317	9908	6286	8875	10616	9051	14309	13005	2902	9923	5094	2265	4626	14284	14265	2202	9350
11618	1126	4016	9856	2178	11028	13772	4409	1231	13606	14030	9059	10681	2462	7270	2679	10184	8459	12870	1145	6600
11328	12968	14346	3561	2307	2577	10782	11553	10494	14356	8576	6464	12087	9583	4763	632	10366	12353	6879	6798	13245
1229	3215	8570	2000	1156	4191	9562	9013	10944	9882	13014	13652	7581	8046	8106	7982	9065	3339	13260	4878	5741
5329	6155	9575	12642	13224	9975	6515	11133	6508	10415	11787	3422	10960	4288	13020	2538	9131	13564	2861	9554	619
8017	3009	9548	6158	7198	673	204	14052	5143	296	1083	1268	5348	11679	4546	8931	2860	12406	1106	8755	8347
10332	5113	5490	4619	9649	7297	4226	7703	8595	2860	8818	5283	2791	2131	12304	2289	3830	5205	8425	5426	10683
11974	12217	4396	8737	4017	9474	190	3056	11456	2046	6605	5942	7963	777	14186	9432	6194	6266	251	13191	2182
13971	1494	4874	7558	6880	6186	2733	4203	9257	6234	10537	6890	10922	11843	4708	8436	1115	1288	11019	1584	46
7611	355	12947	4725	1499	10060	13361	8715	10607	4739	10276	13906	12652	2652	2259	11747	1688	8819	2250	2801	11806
5687	5032	11105	2650	4600	12400	7787	2305	10985	9789	13203	5571	6928	265	2067	8827	12780	9841	303	7014	8099
9913	13325	6525	8743	4203	10697	11010	7975	5849	7949	1434	7450	10387	9267	10365	6180	7719	13309	13729	8650	6832
9811	7320	7109	3525	8010	6730	4625	12651	707	6063	3391	10696	637	13249	9846	10474	1155	10025	10835	2242	12129
5201	7548	11891	1594	3971	11277	2555	3226	3760	13963	13440	6386	8493	646	4771	7998	108	8874	5259	2177	2187
162	11614	12778	3191	13627	14292	11344	11035	6165	1698	14314	10827	5723	4906	5	5891	5832	9172	9181	2597	3364
10954	13684	9322	11544	1047	7487	5133	8975	5476	9806	10027	12400	1101	12098	11865	7809	14083	7643	2272	4620	2107
6458	11376	5912	5358	7872	6864	1906	3905	11103	5510	7126	8977	6083	9841	2751	3406	366	465	4880	1982	4310
12114	2418	12711	7131	3732	9537	1393	6065	14297	8097	2742	739	1194	4581	10062	4204	10504	1434	1335	7101	4450
6808	6638	5005	13421	11155	6189	10361	2854	6321	7988	6673	9408	7136	434	1141	7440	7718	7048	10037	2496	6618
8022	12836	13411	9212	6992	10461	3360	5180	8477	3033	10513	11360	4797	3903	7275	6589	3884	11857	5223	4503	9282
3996	13899	11344	2114	10457	1650	11847	9921	663	6083	4437	2435	2541	7042	7611	5790	10884	1378	9876	9823	3334
1692	4722	7640	9847	12498	6438	5117	6387	7155	9225	9814	8966	8930	778	2445	2669	11446	13564	13178	5876	7214
14024	3782	12669	12589	4822	2479	9673	3710	4021	11343	2379	14344	8320	7845	3400	9053	2569	13736	8565	8893	8807
11781	1348	251	14090	2451	6870	13778	9584	14169	5943	11669	3501	13026	5212	1009	400	2680	8584	2086	1694	11018
10590	9592	2156	13544	4579	4316	1309	13125	8839	11322	7316	13133	5895	4280	11297	9502	13886	2893	9322	2773	9874
9969	9721	13362	1452	5962	1504	9715	5131	9445	13695	12710	9124	4553	3532	5124	2500	8148	11906	5845	8064	9586
11948	9727	1270	5946	10852	10285	5522	1905	10039	3213	13788	5638	14321	6950	4017	4470	10252	4139	4675	14252	9405
444	12926	11716	2007	11535	1585	4534	2027	7988	4961	7686	13075	888	7180	6809	4202	93	8418	90	14137	10898
5287	32	7755	12476	13540	13999	2177	11511	8664	5756	14189	8735	12092	10042	13195	9223	1561	11036	12998	12954	12219
4491	497	6062	8798	11670	1333	2587	5966	10214	11248	7595	5422	473	1483	12263	12055	1804	8688	13198	10635	2864
9691	4081	6615	7002	13843	6686	4506	9805	396	7989	5651	4990	3388	4223	12232	4726	11731	11306	11209	9612	9614
9687	3100	1618	9966	10623	4487	10729	3652	6994	14204	4374	9898	4906	12405	1871	280	7702	17	9689	5459	8969
11265	14361	9549	422	12804	1524	6829	10303	2658	7367	13568	10530	7320	13966	12485	8120	3155	12034	5026	9461	10291
4178	3142	4693	9774	13707	13698	12771	11398	1428	1059	14136	2706	4966	7724	242	4105	12192	6612	4103	11158	13767
7692	9354	5304	6041	4676	12021	14218	1864	123	10130	8456	741	9789	7316	631	2672	7246	443	10302	5372	7744
5748	10023	587	8196	12022	3353	10160	3591	8900	13801	5914	8561	6248	12100	8168	10781	11193	3560	8381	13384	9612
11874	13521	2071	2069	809	2781	11099	4570	5497	8817	7515	527	6737	10114	6597	3795	3284	6588	13759	5622	634
3580	1051	12765	6340	5059	13990	8124	6656	13332	10515	1172	6862	8066	4937	13174	4430	13043	2628	724	1443	5341
13888	3398	10187	9080	3882	7085	5479	7435	1748	4582	2277	402	5324	4011	12883	10637	5717	7967	2095	9067	6782
13957	573	417	10008	12169	12712	9606	3358	10967	11159	5306	3181	8367	8154	3662	4815	3050	6007	6768	5558	5476
4526	4567	8870	12165	7674	12874	3513	3853	12089	7934	7889	13896	11078	4262	3793	7154	5042	513	1412	14005	8444
7400	8093	10913	2216	58	2632	3244	1668	5333	13408	10441	12577	10745	8081	4408	13406	7100	6599	11243	6424	6710
10729	7806	8969	11871	1052	11920	2629	5316	3153	4295	13289	5266	4288	9306	8866	8655	11028	10869	6410	11910	6765
4201	14049	1542	8646	7033	12394	12253	11519	12647	12148	5535	3536	11084	1826	3078	2599	4965	12864	476	13961	6006
9472	9992	10588	8593	6434	8400	3117	4811	11182	3175	3404	14280	5306	980	5241	12999	8371	13900	7887	162	2322
12659	2352	12801	1520	8101	9658	10641	956	9926	8944	7259	8970	6100	7062	8773	4175	12587	7580	1005	11217	8534
3191	4794	4670	11127	5159	7968	8087	902	7740	9243	13344	11667	12825	1370	4343	8889	4651	7894	12032	4932	7954
2746	8063	9705	10033	1660	6707	13467	7468	768	2641	8219	1538	8560	6115	10982	7123	1727	12807	3948	6579	5519
9799	13764	6566	3961	6935	6985	1969	1797	5899	12755	143	11378	11991	8782	14106	11279	9837	10473	10644	3855	9609
9493	3594	11853	6033	1426	3649	10264	6951	10394	2889	3342	10621	4219	11944	9841	6885	14243	11111	12393	4132	9152
6890	5682	286	13654	7664	8181	11796	1470	10723	10767	4098	2340	14137	13720	4690	11684	11747	10215	10924	3368	7278
951	14220	1991	13891	8412	12904	7139	7296	11208	4882	163	2843	14143	12628	462	7982	10066	13934	12173	6870	10178
3368	5096	7190	6835	10574	8982	7752	12965	8005	4818	1905	1500	13522	4667	6404	6723	13507	1834	4935	5727	59
5143	9444	13431	5375	3422	2269	9932	10346	3477	10513	3793	2228	13936	6830	12500	12600	12159	10421	5592	12947	12288
13253	11898	8773	6039	12986	898	7769	9871	12893	12707	4768	3004	2527	11879	2542	11717	13521	3326	11158	14137	7373
5060	10576	10930	9033	7809	8459	13642	10351	5893	6469	4810	1563	8907	6742	7823	7372	3891	4983	10704	13611	4956
5258	10914	9891	10422	4803	12740	244	3870	5067	1656	12479	6540	2037	8809	2568	7738	10876	13870	2901	12007	3711
1459	14314	3321	6883	3600	7481	3066	7301	11250	2757	12567	3601	3239	11445	3237	12032	9105	4174	3473	11575	14193
595	12657	2008	11787	825	3144	13404	2468	13101	9219	5736	5080	3198	10006	585	6962	6736	1267	10853	787	12506
12919	8400	413	7603	938	9182	113	12611	3870	4138	13243	10643	6636	4476	7172	7230	2164	9014	10018	5996	13508
2177	11622	1755	7373	13619	14083	12254	1933	8023	402	9459	1433	8968	7643	11254	6326	12347	5075	10371	10988	11686
2912	965	4510	2414	2511	5181	938	13594	8094	4556	11803	11934	12993	10473	1239	12408	8738	9274	1666	10811	4301
11393	13382	1772	685	9326	12125	9622	12565	13105	7017	5742	3368	2080	9066	3415	8959	8817	14190	9493	8651	10836
4719	4772	12793	1225	1836	6617	13976	10588	13232	3035	1654	7695	8408	11236	11283	1906	7308	6900	1140	10251	12260
10841	12019	6433	4930	4121	2754	7287	527	4698	13848	10854	1096	1898	12978	7113	5937	12740	10084	13732	12425	11270
4126	8564	3687	10285	2453	6762	13162	5066	7585	3775	2658	1407	12399	4860	1577	9374	14178	1903	8355	5469	9528
3486	12592	3053	1043	12688	11274	13938	10400	9136	13793	6063	4313	2479	2025	13086	9323	2949	10580	3904	14200	1448
12762	3925	1773	11594	3706	11241	8795	10097	12583	7035	8921	13441	9826	5709	6525	4253	14122	1708	12483	841	5365
10026	9287	13468	685	11385	4621	14150	13633	1003	13907	809	7235	11624	5816	14058	9703	2696	8160	8914	1470	8431
8924	8151	6644	5176	574	4338	12743	11734	644	1672	10566	1875	4816	2085	2465	1765	12943	11137	13998	8909	5641
3711	3746	907	12766	3394	2907	8354	13310	14234	3367	11557	5269	9630	3554	5803	11516	13940	3810	2245	8679	6195
3329	9308	9062	11439	3576	7	2722	11933	8894	10884	816	5809	89	14368	5180	12472	12975	11171	11157	4367	13360
10426	8492	10833	13478	5094	13908	8597	5779	11206	8208	11291	3650	12859	5176	7435	12633	12482	4273	12737	10932	12653
1963	12164	3462	9140	10221	9230	10011	11461	5060	9885	10173	12976	2439	2531	11557	14238	8469	13748	10236	10170	515
6715	10590	11683	4400	8245	5192	7588	9411	1678	13674	216	12959	32	6032	8638	3241	311	8631	232	2081	11869
1319	8569	2299	10628	13671	9207	5242	5531	13676	9557	2127	13582	3538	1020	10885	1090	7165	9922	13092	6704	13511
11194	5533	10351	3581	5548	13304	2010	5293	9313	3942	9313	4261	4432	6709	3310	12058	11708	2579	12000	4043	4781
13825	2328	12949	6106	10196	7939	12173	14248	13550	773	173	14331	13540	11127	4868	6666	2051	13744	8583	3214	475
5897	13167	5884	4050	8748	8085	3719	12149	14197	6429	6049	11783	32	13372	4524	95	12924	3494	540	1901	11177
8721	2538	4487	13940	9624	13927	1728	12755	10724	9911	1449	2838	10706	7355	4285	11110	2384	12936	7811	1136	11720
1387	11881	7812	11887	12873	2170	12526	9877	7242	5374	11868	13228	11395	11655	8831	1241	10609	5805	3510	10402	7606
580	3771	9686	13489	3978	9628	12566	5255	5767	12773	14165	13201	4505	6633	13051	9816	7413	2469	6842	14339	11842
5807	8097	8968	8219	7195	1275	7366	11965	8603	13000	12398	11921	3655	515	13838	7837	11377	4146	78	3206	1354
4018	10062	12739	4337	7201	10599	734	9718	14186	10438	1577	6511	13660	833	2520	12415	6117	9348	3001	2261	1004
7008	621	3952	13391	5406	1366	5012	9268	7533	14297	5420	6128	9357	1862	4561	7353	7692	11632	6666	10026	9652
12899	7422	12606	8387	3587	1783	2483	12350	7991	7157	6758	3516	8807	2032	2813	10926	11592	5365	13598	2981	7113
5311	13761	2178	11547	1297	13570	12335	12178	1554	9025	6495	5669	372	7214	5086	3565	1458	1157	436	6877	6401
7945	3140	10052	14133	2559	541	2990	304	8990	4631	396	10817	12360	12166	1131	12517	10717	7887	1752	1270	5677
8260	6710	6800	1122	3645	14192	5658	3038	12236	13869	12212	7693	9696	3172	12483	7260	476	13129	1263	7670	13872
12500	12314	4645	10622	14312	12308	6338	10910	13644	12994	2313	11085	8211	2386	4998	2152	4792	12251	7611	3602	7279
12875	2531	13914	1272	2762	2705	4896	6323	3167	7836	7287	8043	1884	6058	11274	1275	2718	13117	12918	4847	4420
7066	94	14331	12483	12487	2783	5882	2210	5456	4982	2380	9698	11491	11995	5294	2664	8598	9249	6643	1191	2614
6399	6478	12761	14126	6103	11148	7431	4278	2918	8486	4623	4332	9765	7058	13263	3589	524	2649	8493	762	3229
6406	6277	1375	10147	12899	562	5197	1687	6315	10583	7768	13602	1534	4613	9163	8107	5590	6448	3955	5718	2414
12326	1883	2006	8908	13474	3879	917	67	10595	6512	4098	7767	5311	5142	6092	5326	222	1072	10943	1065	6172
6937	13315	13425	5531	8245	4519	8693	4649	13715	773	10621	10242	3060	12747	6139	12837	3999	4329	9279	11098	9777
2838	13097	10773	3665	11180	3580	14059	6380	4815	134	5260	6033	5926	8107	949	13828	6415	7593	11661	12452	11777
261	8026	55	5880	3082	12241	2709	10468	3230	5356	617	5514	475	5394	11950	1251	4841	7317	7927	10541	5078
8056	6193	6831	4130	10390	12336	13250	6438	3791	8413	7747	12598	1888	7774	1719	81	8030	5901	3262	7706	11407
9916	5183	5601	11839	5500	2582	8025	3130	3938	2760	6210	5388	9676	10149	13716	4600	10930	9632	626	10260	504
11827	10510	7408	13871	8254	7753	10668	3133	3077	8269	11427	4000	8626	11196	4988	3072	13430	6671	6728	4587	1428
8772	325	2690	6166	13571	13232	12381	4066	6174	8545	11639	7382	4549	4435	14059	14020	13573	5186	1814	6458	1450
2741	10422	2111	2380	9708	5786	6765	1001	7888	10614	13597	1177	5835	1844	10362	769	5176	5851	10033	8560	9131
9456	4761	2469	11461	10135	13088	814	9616	9439	2525	5204	509	13920	8080	527	2728	3341	6391	3367	394	1265
13848	1547	12233	12338	8710	7366	1870	3032	9057	7070	13751	1103	9195	11383	5126	11418	8692	5041	1253	6689	14179
11914	5310	12589	12423	2967	7837	13630	11992	12543	13284	11038	1138	6429	13622	13909	3041	4019	7316	2208	5007	7570
2453	10770	4922	6478	5641	5187	1303	13970	5736	10660	5452	3040	12479	4712	3350	9554	12284	5014	9021	2039	12452
7310	7718	5905	2644	3037	11870	12785	9851	13283	13326	11065	9608	13583	3162	10666	9832	10738	8917	10205	5264	5644
11222	6803	8419	12924	10501	2639	5606	1150	12834	3005	1974	2504	9521	3265	10468	12077	6653	8721	6143	4202	199
9037	7801	8972	3918	1377	8909	2843	4703	13555	2224	14079	9741	1687	9989	11324	4358	11683	14349	639	9460	3424
7617	8847	13712	13629	6399	5645	3062	2226	10546	12776	6967	9639	6110	12892	5966	10538	1608	11443	9945	6973	7449
1361	12184	4634	5320	11865	736	6522	7360	3382	10117	12585	13212	6326	10585	395	8354	7039	976	737	9763	2916
800	9047	6393	10937	3373	5120	11246	10822	12151	8168	7490	13696	10577	12707	9768	4955	13290	1129	3761	8178	13446
12394	7709	8212	12521	10934	4045	703	4576	7290	4336	10160	5502	5723	12459	8246	10406	7466	13263	3176	7482	5689
1736	5417	8970	622	8859	13751	3098	7175	12562	5663	12126	12314	6160	2483	1894	10823	12491	3810	10309	2662	8575
14209	5724	3236	5473	8148	5281	8592	11027	3615	1484	442	998	6112	13494	7791	12824	931	8541	11735	10359	11858
