0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
514	7744	12332	3502	13030	3155	5146	2222	16108	4893	7765	2821	14396	16107	439	8570	6124	5086
18278	1029	14335	8605	18840	16159	12776	2980	1735	18672	9609	5961	18050	6586	13429	8522	4265	3913
13719	11313	6536	2752	16018	15958	8450	18285	10307	3873	8722	2303	12703	10683	13236	13283	5779	10112
18515	15044	4130	4714	7424	4416	1997	2277	6353	17413	8464	15304	12433	3966	11112	1558	1404	14099
5013	15614	18803	14836	8965	3615	3055	9653	1802	17115	7573	10595	9148	7290	16672	2431	5323	17285
7812	6768	14398	4926	17828	14853	13684	18075	14776	5933	9481	6020	12698	18642	13135	17625	5956	16333
17272	13999	12915	4172	17960	10041	8299	12583	5730	12254	11899	12312	12877	12543	5580	13904	15480	4854
17996	853	11205	1684	15637	13888	14754	9139	9220	3256	15356	16572	1607	7532	15717	16067	2841	11513
10353	5472	18835	15832	6191	1874	2280	11236	17129	2464	3017	15971	14107	12709	16625	5092	1873	4492
1307	701	17581	9575	11090	7879	13836	2920	2722	4951	14306	12496	7376	13774	3688	17852	17604	11498
3243	10707	1036	2563	4121	15146	1480	14719	9402	9470	16775	2391	11294	5323	8111	12774	18285	10424
14864	12332	11936	11559	706	4707	6184	3119	15970	3702	5691	12935	9823	357	1105	9061	402	716
5267	5476	402	9292	16335	10491	16538	18434	5567	17484	10820	6673	129	10548	13954	16809	17499	27
92	3946	18389	18367	15775	1597	17352	18117	10581	14441	5376	10238	12837	17644	9782	8403	16234	5899
5075	15088	6891	15904	3354	10963	6104	941	13271	3530	4814	65	2447	4415	7393	4992	10686	12976
3737	1311	2151	16000	7832	6744	10883	18389	8851	14776	10384	5535	15075	7093	1165	4968	7189	5523
10953	13182	17678	1292	941	3563	884	14593	10847	8611	1127	7438	12267	15783	7007	33	1850	11004
9966	6948	9674	3338	17614	1858	13258	13533	6354	7960	16368	3654	14735	15122	1515	4648	5280	9703
9244	9411	6991	15295	4785	1777	11056	4880	11829	8803	3475	8726	275	15698	9133	6628	15567	9507
15708	10089	6694	16522	3287	8280	2997	8340	7491	8926	3857	14887	9394	8443	456	6094	7132	16519
18288	16739	960	8160	10406	2591	2649	900	3894	12199	7042	15838	6416	10609	7220	1827	16088	17915
18227	6375	13120	7030	5097	656	13680	8781	7289	11944	3294	17348	50	2886	6248	12494	7589	6407
516	863	1891	10385	9629	14305	8199	7309	6000	2425	7297	4186	11354	6703	11236	17723	16872	6902
9079	6006	7397	17019	5250	5957	17044	9844	6544	16042	5162	142	12024	3687	7738	757	16290	1357
4976	291	18597	10644	10632	16952	14048	4682	314	4785	14701	5617	18265	18901	1730	8660	15621	9234
12755	9328	17516	6783	8057	5302	16326	1794	2342	5815	1819	17671	208	5246	8151	12730	7700	15042
7948	10295	5268	11821	11561	10846	7203	14182	18074	12967	5199	12940	6834	4922	1984	12840	9443	18096
6478	13438	7374	14780	297	8005	12519	15	13741	15180	4195	4017	6212	16432	16973	4881	3529	11669
11303	447	9544	18276	16704	10807	136	8017	966	6983	15983	12195	18607	13267	3154	12343	2553	2845
18897	6633	16368	10400	7535	696	14807	4618	11972	11705	1203	3242	18125	16964	17583	13198	15768	11522
4148	10107	5199	3812	12597	11977	5371	16561	13287	3765	10456	18270	12219	6360	6972	10494	3637	16909
5533	5455	6726	4378	9352	14241	14997	5255	7159	431	5460	17711	24	10251	18193	1420	12820	17887
15384	3358	7738	3059	16847	4945	7654	9756	11639	9002	1208	10971	14659	16464	5495	849	16523	3003
14250	16507	13596	2076	13946	7777	11988	5497	14634	1508	12368	4805	1340	8358	11735	9440	16022	8427
11948	8213	16925	11567	13317	2017	17918	12568	9578	8897	17881	752	10292	5828	14356	18485	7763	15219
17909	5320	15334	10443	14471	17742	13788	18890	3938	8805	13053	16636	9710	18529	12647	4485	5801	1895
4531	18456	6329	4877	6978	3296	16488	8819	3972	11192	17226	12274	11431	9788	13807	84	9537	15554
9606	4208	4617	17898	13573	2485	3936	1886	5532	9789	4867	18179	13549	18171	249	14243	5012	8841
1	15365	2744	5316	12002	15132	16364	17968	15622	11453	302	12717	5894	13095	6812	17594	17584	3677
4720	703	3529	9410	16004	5858	7953	4890	7691	15050	663	18912	10881	5231	18344	14121	4583	5188
2491	3672	14059	10141	3655	16127	2033	14253	10648	10603	6908	2167	7562	16590	11896	73	5814	18248
2261	15429	10275	1908	9959	3448	6384	18580	5238	17856	10743	10993	5853	11719	7935	13010	11709	18336
3501	6416	17263	13136	10640	18928	2310	8393	13873	18099	2082	11547	3744	11479	15458	12459	14928	13063
1549	15614	9781	7698	2806	12643	345	796	7902	4604	9030	14089	3550	9871	10134	8812	210	11060
712	18042	5995	18847	3969	17164	14063	4649	8037	5372	7559	1647	15428	5924	17888	9425	13997	8057
10363	13592	520	17195	8688	11348	18041	7230	3611	7039	11494	11839	8497	7821	17966	10271	5039	17127
2279	11884	14839	7470	3595	3721	3115	17934	2941	3241	18441	7357	12787	5039	6334	14452	9547	5288
17202	10882	1167	15445	18389	13652	17598	12299	13118	13233	13315	14142	16349	5160	1741	10897	12367	15990
2154	12333	9675	12870	5989	6093	9358	7824	11234	1615	3192	3233	14612	9544	10482	16957	2062	16377
11465	16450	3487	13048	1722	4867	12963	5104	9776	7430	8982	2999	13898	15880	16068	1322	11974	1764
16726	15767	4019	10131	4037	6888	17660	14711	10744	12329	18897	18451	6080	17619	18213	14621	3490	15465
10417	5078	14705	5980	10968	18398	18403	15975	14682	9959	4302	4432	11476	2013	7280	12539	12868	17382
4150	17203	7883	6465	5007	10368	17612	13819	12730	18791	14603	12330	645	13662	11583	6175	3575	18462
376	13328	11102	7224	5956	7047	3648	16077	17975	5084	15254	11894	2178	5766	15422	12232	13240	4076
9961	1052	16340	7890	12214	7689	10651	1984	15551	3428	16805	7081	7885	2742	1707	18740	8968	7828
9487	11971	13526	13885	11687	3778	18104	15575	777	12649	14821	1159	4748	11528	10480	10358	9855	5678
16615	14761	13775	9592	13466	4144	4531	8128	6986	12735	2343	6794	12119	6412	9385	14477	11754	1909
4193	1729	4975	5291	15226	5105	13447	7878	5953	14626	10748	13747	2144	5088	15274	7952	14417	15879
17372	3029	597	7292	11899	6904	9465	5449	6937	12167	10178	5722	12309	7947	6851	923	18801	1640
10671	1956	5897	17439	12731	7746	946	6085	7700	4863	18160	7287	12266	4076	315	13445	3967	3807
2266	7067	6092	8903	9250	3218	12468	4686	15784	18645	1290	4888	15500	5121	7010	10243	16552	18416
13055	1827	14924	12532	7175	7969	10812	13440	12968	14890	5932	16289	17555	8571	3958	17675	5973	17735
13373	2696	8007	16871	13487	16399	14125	15439	13312	6620	5058	4795	2371	15481	1346	4350	9004	4135
17057	1326	10231	14235	352	7941	4806	515	10490	14765	10017	4808	9218	10826	9662	1280	8837	10079
10035	6656	12712	1024	18628	9792	1446	9232	17119	9716	11035	8364	2151	7322	4980	13528	6162	12808
16611	14110	15671	2769	15482	13479	17606	6218	3813	9680	3119	25	15388	2989	5818	6678	8569	3661
7008	12295	18836	2697	12096	18694	4441	14619	4357	6974	7550	5175	10335	15958	10973	8579	6875	7820
15166	8068	4105	18858	608	13242	12874	10143	11023	16881	11371	7788	10853	9048	12764	11588	8802	15968
2412	17209	8956	7246	754	15883	6914	7325	14919	1913	2893	8127	11099	13228	9983	15384	6033	654
17566	5403	12595	15964	346	13029	5372	8550	17890	10345	15873	13871	1293	2120	460	11282	16073	10673
5145	12103	17550	2980	16526	4121	9236	8048	1386	15797	3689	13147	11840	1570	1398	1723	910	8304
5772	7896	15302	13847	18645	8821	17768	6483	12680	16145	4498	6361	14837	13860	5401	18248	6496	4681
3680	6172	8333	8393	4685	11656	13008	13167	13939	5433	4732	15464	4587	15642	12352	18342	10533	105
1676	13954	11616	16853	3389	4882	9860	4399	4060	10510	3909	3049	18779	7371	15113	1822	18432	12802
16119	7713	7245	2056	11577	2986	2243	9250	12896	14813	16591	12500	4152	17461	12828	1167	14246	1557
12740	7656	8838	10955	16735	7809	17746	7236	8896	1644	4543	15312	5533	10921	3684	16785	11271	10917
2596	13302	3927	4224	9088	15873	701	2520	16527	2765	8671	12596	952	7594	9289	13068	2789	6944
9440	12937	3338	995	13324	6446	4127	8578	3531	18788	8117	17393	3736	2067	10987	3328	13893	13355
5890	7971	2348	6716	12290	8950	617	13364	13493	9268	1015	6884	14719	4992	3273	14392	7233	3600
12864	5203	1031	9707	11859	18721	15478	5999	2375	6453	14944	8310	17972	14225	7055	12043	13326	10727
5523	7868	6121	16197	16849	7046	16739	11659	1279	3049	2102	9836	4015	9124	7492	9909	12874	10902
2422	18449	17350	12919	6583	4545	9400	16265	12781	12686	437	1640	1288	17203	9350	4895	16487	11424
8975	10178	6244	1216	5412	12771	16588	12741	1954	13602	17268	4371	13670	4303	11703	8860	9826	13882
5316	13171	1566	13871	4026	15742	15600	4327	7209	18473	12347	11941	11093	3393	5175	13753	5165	17198
4295	10878	18630	10222	6905	7227	8357	2141	15437	16293	8134	18665	4643	13451	6815	3275	12757	6971
12478	4682	13799	1631	15	3438	1764	11706	10126	11687	6178	2165	1376	2146	12884	7940	10711	251
1296	6581	1105	11161	13307	12713	11329	3911	9524	5284	18544	548	15954	12398	8800	18111	12133	3295
16928	2343	1427	10310	4155	14000	15079	8492	16964	11266	4715	4309	8318	6144	7255	8552	1847	5943
13826	436	15051	3487	1773	15630	1315	18529	18120	6500	16074	16506	8271	4752	6709	13235	679	5656
9991	9822	9945	4956	6003	16950	18228	5836	4268	6630	7406	16685	15584	8410	6967	4957	10103	6363
16492	5806	11745	2249	7522	11438	10382	6603	6217	15850	9109	14136	8263	16416	17920	18730	7616	1237
4046	6600	9557	1979	3697	4681	14998	6767	18104	6671	10849	17355	984	7655	5242	14149	12612	16256
16908	23	10621	1333	13475	16817	6905	17135	9304	11735	2029	6287	8046	2587	6656	16098	5754	8303
18602	13353	17139	4739	11926	11730	14341	13938	11855	4427	18888	8672	8476	18371	13005	13326	595	9774
13785	10556	1397	11419	6450	7532	11367	2311	6214	11923	9104	9047	16892	980	17205	11407	439	7450
17118	11133	7809	2319	18805	12873	3480	12602	5274	6665	2686	6550	12918	18949	14952	7494	4856	13638
8273	15610	16859	5447	789	763	493	11293	936	10373	4568	1177	14617	2108	10688	1248	4421	3976
16527	5890	6997	3406	7778	6535	17794	4877	5052	11520	17655	18127	384	16296	5563	11464	13584	991
5846	11812	10416	5205	6703	7493	5699	4504	934	5514	16385	11220	16162	9266	13135	14644	5773	7823
6538	4590	1964	2290	16498	8731	12887	9391	1836	2291	715	17234	7915	47	8288	14724	1622	715
12	18724	1080	39	17361	831	2808	847	3325	11012	5597	6162	18673	17685	8018	1501	13798	9964
15850	5127	14600	14192	214	13273	14418	13764	13994	9589	17951	1547	6960	12422	17022	9735	11221	6580
1412	17431	4908	7180	1423	6600	9418	4905	6335	10836	1361	13397	2853	2636	11070	18280	7601	12219
10175	14420	11471	15839	4242	10787	8677	10481	13651	15783	10905	11659	9014	18917	15143	9677	18526	17019
10765	446	7995	4903	9671	3521	3979	1475	4400	1230	15685	1374	4270	16623	15815	14499	5231	3216
1754	12783	11056	17560	12471	16885	9898	9965	8853	17243	13086	9517	13533	2374	4482	4082	2124	17276
2825	191	15810	5543	7402	3275	2500	1787	8223	9541	18082	4680	3337	6373	6848	1084	1899	14328
4446	8425	10332	6363	15325	4544	11083	9531	2144	1154	1543	13102	15221	12374	8971	18101	5814	6820
17367	11176	4285	1339	11720	12249	13990	16458	657	3314	10470	15197	9129	9925	16231	16836	12050	6601
7471	1792	8018	1653	3892	13196	966	1200	7599	2961	12077	6893	3668	5231	4140	15143	433	2874
13841	9902	5612	11198	3104	7122	12527	174	15276	14538	12791	9082	6026	11252	12455	15942	3230	2547
15911	18530	14873	18752	11973	501	14791	3147	1271	4589	7268	12029	14776	913	4905	13839	7876	9320
6813	10862	12783	4275	13493	18767	1154	8050	4245	13878	2938	5241	8145	12476	11460	6802	6193	8400
12408	9669	6239	485	15157	15283	764	14287	14582	7196	11180	13453	16369	8034	18081	4725	16319	5347
12094	10204	8396	14999	10931	2363	12096	14938	1011	416	16077	3372	18356	11431	1874	17274	17008	16431
4500	3275	16047	14233	4809	8681	12064	14914	14190	357	4213	9819	16123	16185	691	10363	12125	4932
1590	17291	3743	13561	17268	4966	14714	15739	7015	1496	16514	6223	143	5665	18567	6304	3706	13971
15149	9142	18404	14076	9942	233	14505	3210	13627	974	17177	16164	18805	14913	11868	3843	2949	41
10631	12263	14163	8167	15908	13081	7357	2526	11424	8231	8724	15979	13228	11424	10115	10381	3282	15259
1667	12302	11235	11510	12858	9069	8838	3221	13424	1523	4243	17747	12625	10705	5460	13696	13711	8531
4880	6491	4396	10316	3787	5336	11042	18622	15961	14896	17085	11365	4728	10011	16914	4136	4775	210
5732	10321	14388	16765	1198	3520	10435	4097	8500	14432	18870	16658	10461	12935	14959	8131	276	6220
5234	2467	1808	4273	13300	16251	6440	14598	2850	4447	12073	939	17386	16445	15286	17921	16274	15421
8717	8929	14378	1813	16403	12065	7371	13211	12952	13518	4805	8517	14931	2031	716	16778	556	8165
17764	7902	6464	3600	16671	2598	16753	4475	4192	15770	13032	12950	8101	18828	8381	16276	16921	18432
1769	11438	4512	18817	12034	7837	11597	12126	2629	6028	9091	11959	12939	3113	13747	15549	9828	6762
3734	17342	1523	14442	18117	1956	13469	4268	6925	14559	2249	13263	12574	3364	5393	13222	16854	17187
7801	2287	8195	2367	2282	16741	14784	5163	8521	15796	13339	15117	9343	8294	8149	17182	11684	17207
11408	9151	8186	8547	5524	10905	17709	2694	5636	12730	16046	519	18156	6786	3775	6173	10595	17356
8671	15992	6949	3437	6926	10586	16300	7064	4027	18392	11730	7464	11586	6993	1864	16638	15076	10459
13688	7	9747	2272	4156	16722	2601	699	17810	267	8909	5627	8775	10352	13422	2359	11744	9970
10354	17961	146	4849	16501	18246	4945	13429	7926	15183	12635	8906	17169	17604	10863	4951	14838	18130
10047	16174	5013	16318	16903	18949	15043	570	16037	13066	168	2575	8454	7252	17526	11301	14947	17684
8435	18909	18171	4940	10777	14267	8573	14341	275	7981	4360	9345	3921	12971	2974	5663	13352	6372
9950	14181	1801	230	12172	15028	13853	15082	18078	13541	11210	10480	18583	9730	12687	8759	16970	5406
9662	10476	14636	839	9046	18124	17229	18580	7963	6787	18686	10545	16556	7355	145	16247	11979	5710
6563	285	3505	17435	18878	15836	1091	950	8399	11371	14005	14807	8098	11027	691	2354	13946	14354
2097	15403	12634	16992	4511	8909	2804	2367	18223	3704	10306	13151	14974	4491	10063	4763	10251	18179
14452	14026	8043	2864	15947	4464	3370	429	18065	5955	8181	14086	18106	10577	9169	4307	17734	3612
4741	18649	13019	2294	15361	10994	8343	11951	18222	16580	11991	11020	17360	4768	4392	3359	10728	1293
6585	10631	1985	13288	39	10494	13153	18495	6572	12192	5502	14695	18925	6919	7354	15985	16561	17695
1836	9543	5446	1120	3075	18052	14445	9729	10463	17668	8862	12048	13569	5924	9698	18602	12515	6628
17199	15122	6971	15805	13450	10868	11871	1923	2075	900	5327	8871	3896	2322	9418	16808	13665	683
18472	15691	13756	3916	12156	16070	5310	17153	6816	7148	6759	11617	1785	2632	11613	4012	7314	10386
18296	11177	8901	17957	8870	11628	16083	1675	435	17891	16664	16644	11642	7913	18580	14105	8859	12090
8714	10803	8419	5147	14469	14933	9349	1705	13410	1552	9238	17953	13138	12704	8019	8169	17974	1992
17792	12034	4368	9948	11655	9507	1427	12312	7245	3646	14226	17997	5198	1916	9492	6041	6401	18464
3312	2679	3983	6857	17497	8247	14400	8124	15425	16454	4251	130	7314	7478	6512	3205	4668	11708
13123	4235	2110	16873	13117	4344	3028	17991	3270	12230	8492	10540	4148	10941	5448	13321	356	268
6876	14554	1167	16311	10194	11401	2936	17943	14307	11971	17283	11578	16744	1660	15545	12385	8227	602
14695	544	6721	9651	17877	4923	15867	9235	3937	13938	546	16148	18357	4352	8982	2267	15700	2436
10212	7970	12569	4295	14456	6612	11128	13112	8964	14756	2555	6287	3183	5746	11713	9010	12028	17174
2808	18291	16711	17913	14855	2185	13878	13305	13199	4449	13126	11249	15888	6373	6181	13484	4725	3302
891	6390	9422	7179	4141	18111	16453	14887	15552	6568	16159	6928	15409	1032	2926	483	14657	12972
13447	16975	1908	10920	18209	16721	6967	17109	4292	918	10372	6306	1845	15700	16414	7621	14461	9649
16010	9360	1768	11761	2340	1614	9273	17642	8793	8792	9993	7332	4215	8137	18921	15415	1534	10520
2912	16862	4103	5925	12237	7337	3560	5045	1351	15367	9217	8903	1946	14534	10535	2843	15032	9700
323	3798	5183	18617	14836	6616	5290	9163	11641	3384	1057	2629	3929	11624	2004	4894	2461	2241
18721	8717	8363	9559	853	3891	2169	10764	7043	7640	17637	4992	566	14574	18561	4643	18886	3214
8082	11543	11537	13295	15499	4859	13580	1899	17093	6321	11350	4561	11683	18545	12403	13087	11429	382
15415	2327	12443	457	4794	10920	17918	6490	17664	17685	16433	7462	6675	2306	16491	14165	1293	14052
5444	6314	15799	1916	1408	9539	12165	15269	6057	7378	1262	8375	9053	17120	16676	11969	12848	13380
10486	16046	16207	9463	347	9730	10726	9765	1661	3624	16249	16937	2560	18706	61	16333	4128	1186
17256	6718	6488	7249	17004	12878	11070	6708	6600	2833	983	17784	12187	12140	1920	9494	4054	18590
11690	3296	7467	7387	761	6328	15328	4687	7689	11083	7438	16986	9980	2173	7846	8141	11677	12435
169	7223	13391	18402	16847	7789	384	14271	17521	11269	11662	11327	2722	12976	7587	15183	4519	1442
499	6618	15859	13710	124	6698	17581	8696	13250	8314	586	11579	17587	7350	14129	17851	5276	906
4299	16974	8210	10072	17491	16125	13094	9710	1287	16215	7412	16776	1198	158	10729	2292	18774	17988
13157	18415	13838	13627	5758	15750	53	5969	4890	7764	2868	8420	10485	981	6536	18513	10686	7113
8047	7539	2903	4855	7876	13225	15540	14292	17189	634	10133	13320	17533	2115	3433	1773	10612	17354
6321	8457	4577	17589	4531	17785	15580	18511	3933	288	10939	6508	5677	18527	12174	5037	12317	3776
3004	12797	12243	1057	14288	1032	867	18159	11042	11763	6072	17402	17217	3111	9869	16538	1539	13350
13328	2337	10003	4947	7732	2996	18012	7461	4474	3160	13872	18277	4507	7772	7815	12454	9228	11867
4271	13270	7964	7552	7061	17922	13259	8781	1570	10514	12473	11211	10089	4094	9484	896	17209	10474
18737	15157	16754	17231	5819	14591	2853	12189	319	18587	3146	18756	18281	8816	3742	11458	5820	3742
1024	5819	7741	5556	12316	14020	11995	16593	7328	13366	13374	6029	821	2896	16819	2219	1645	921
6120	12334	1922	12224	11571	4316	4412	10884	16334	4993	14244	3824	7052	5682	2364	2827	7316	2416
2434	10955	8362	14720	11523	12989	14012	17207	14445	9658	9816	15250	17918	14265	14580	18341	2591	8419
3916	14988	9193	13473	10922	6165	12386	14252	957	1643	5998	410	9283	1764	3216	14533	16901	5102
1262	12149	13467	12301	9644	8833	15694	3202	4437	13969	324	11800	5570	17428	14983	17068	1262	11959
16029	18262	13649	6242	13937	6430	16618	639	6452	16801	2076	2217	18477	7816	13946	6473	17328	10493
10844	8608	14956	10828	15223	11630	7204	12452	2760	12361	14953	2698	12749	5690	9549	11675	18572	9397
9107	1832	12035	4543	2561	4749	9171	5121	16195	8642	9298	10282	16113	3979	3528	14372	6228	10938
4395	5914	12835	12985	1656	38	11182	14707	13590	16099	5604	15949	7946	16824	11489	17141	17705	9353
1192	11425	2323	8648	14612	18219	9703	2124	14923	11818	15667	15616	6937	17273	6645	15383	15891	2083
7689	13621	9347	15261	365	17260	14559	11084	14729	2313	13095	6807	4639	1521	17497	13352	13975	9667
1737	6122	15972	2947	16993	9580	3249	10918	8847	11758	5937	9345	9574	11151	8902	12993	7049	18934
16105	985	8867	18052	13529	7777	6502	14725	11226	4354	17802	13045	991	17580	14161	561	16669	15840
15863	110	12854	16017	15614	2000	3859	7045	15501	8985	4434	5292	15364	6675	6906	9092	1155	17908
7131	10048	529	7153	12982	12222	15554	1674	5677	8687	460	4999	1617	16198	15133	15294	2409	8829
6576	13411	14021	10264	14856	762	9424	3553	7346	11518	17294	4729	3328	2278	8576	1485	10329	9293
15861	18470	15933	18165	2486	9034	5588	16184	5142	8792	1253	10329	3914	1663	6049	662	15062	9639
16894	4043	7208	9382	12369	854	13744	13479	7817	6477	16607	6756	12700	1547	7325	1974	310	14347
14769	18491	6391	236	11817	1840	7002	4396	10622	11308	9898	1555	12667	7077	10366	816	1874	5005
6710	11389	6504	11035	15645	7	17665	15055	2220	8508	16529	7904	11159	12581	12698	12651	11308	15884
9025	12710	9306	1014	1899	14318	11866	2676	13248	632	8877	559	9670	16308	1978	590	2070	9605
807	2363	13707	7752	10461	18586	26	17459	10044	17236	5168	6157	4466	6546	761	4720	9730	5403
15968	17448	16475	3	5217	7858	5732	9892	2708	7618	906	12266	7913	8220	3670	8675	12996	4528
13819	15544	2986	204	14063	15402	17341	1392	179	16686	13378	18546	14377	7552	5649	2801	6586	6895
17641	11047	2877	13302	17020	2296	93	17453	9470	16683	5317	4424	1101	13932	12985	12703	941	14998
13034	11572	18935	6311	2902	193	3944	13551	1737	9308	16501	6204	16867	26	13471	3760	4422	13877
11220	8645	6749	9004	15818	11838	1477	10092	1896	8175	10312	17345	5852	13679	12385	4728	13400	3990
13998	4213	18938	17281	7131	166	1953	14600	11899	4848	1530	7622	133	12745	5285	102	7934	9365
15612	4210	6058	9839	7700	13659	17196	5684	8497	10609	7674	7000	14355	2931	9210	2372	11712	18478
7058	11325	9382	10218	9582	6289	9353	18850	3608	17868	8841	9758	7688	16414	11848	7848	105	1619
13996	15191	11619	2395	6653	40	12593	14525	15840	16094	13038	1919	10715	10004	3378	9848	2456	7267
18013	5978	9342	9595	18958	1130	17019	1860	3580	3198	5207	16342	13553	5003	7359	17796	7055	13912
1725	3343	12661	9660	3130	9143	4777	2407	4983	4673	6205	7693	3620	12224	1071	15532	15198	8696
12848	5920	218	17178	5946	5095	11791	13296	7330	2767	18913	3443	14075	9190	3385	18342	7325	9835
18284	13107	18264	11174	13382	7069	6126	10653	11393	14214	12901	7068	13378	13687	5341	7166	4694	2510
12456	1231	16127	5221	7938	16377	2778	9643	15240	10731	11380	13105	4256	5026	1133	14388	15166	13316
13040	3955	2912	1177	18857	5932	9289	7449	2230	17506	14773	15622	10871	15256	17884	8466	15174	11137
18430	15548	2253	6552	9807	12666	8873	1607	18790	7468	11354	10287	2745	18165	6736	3496	7488	3073
15054	10337	378	17183	9125	1696	825	14412	6262	2491	521	9580	12616	2533	16547	659	5780	3115
11432	1480	7414	6047	14571	11089	13663	2983	15439	2063	16578	7790	18522	1451	2321	17697	9802	1002
17339	9461	12333	3089	6562	2884	6008	1924	9584	12995	17411	10227	11573	14098	6694	14514	881	9493
1211	8389	13860	12815	16611	7092	12078	17403	11195	6913	2078	2051	10006	16504	12490	15966	2065	8948
3130	3538	11511	3053	6892	4480	9728	13572	11535	17102	9142	17269	5497	12467	15826	7803	11480	13309
14227	14453	12096	18268	5578	16044	13039	13133	17726	8066	4964	3934	8350	295	8801	17017	7954	989
6931	3195	3665	13335	11950	11789	9049	3644	9135	8537	9845	11760	10266	18566	10375	17510	18663	5853
996	15202	10193	4036	2915	11096	17429	8321	17964	11220	9478	17706	16325	18612	7199	3912	14797	267
9871	17618	7358	9340	13142	1564	1263	9831	14672	14024	6120	17233	398	4928	14712	5837	2037	18390
10879	15814	8685	3422	5525	3366	11767	11865	423	6829	6493	7535	18179	7899	14726	8311	610	10722
2544	1626	14934	16587	2275	2284	7120	11308	18722	9755	11877	200	17787	10142	15007	708	13023	4858
3537	7235	14149	450	4743	3203	4056	12743	13047	7810	1400	9165	12963	10845	16152	10258	14122	3474
13198	7588	16184	4013	8391	14644	6047	5760	14979	144	15618	17800	5338	9140	17835	2833	5106	17171
17941	15294	4068	41	14833	8764	17829	7181	16426	333	9922	6677	4093	6225	13164	14808	9887	2904
16172	4936	12279	18770	18456	246	9474	12411	7910	13327	6578	11387	16864	8041	17805	10367	15029	4576
7360	17017	1318	6300	12498	9956	4415	12109	18602	16085	2042	5716	15264	491	14213	14143	14037	14676
10770	1225	15553	2056	9299	15048	1341	12699	12975	17065	4879	151	5405	502	15274	10113	1614	4636
4955	451	6542	3995	17685	16088	8125	15318	17899	814	2879	18368	14446	14582	1452	8662	13671	12147
8783	16253	18093	2890	5174	17645	10187	15151	2186	17923	4376	14144	4329	3279	7243	13657	5253	4362
7433	5023	2755	13243	658	3522	8518	14597	5860	12685	8614	10636	12710	5331	1873	328	11580	4392
2598	1320	14521	16267	7888	12814	15908	15893	1493	8689	14683	3417	384	14052	4225	289	8178	17993
11406	2146	11568	3297	11094	14671	13523	1193	5737	14174	11841	14328	1260	8839	11514	10456	4388	16299
3986	16747	13396	2669	11518	11944	1005	9257	4629	13883	13376	13617	11531	4670	6480	13102	11222	1435
18850	3563	14752	16565	1577	11092	13945	13135	15660	4335	15981	11681	911	17217	16448	5879	12324	3166
18604	18881	14269	13064	10547	11230	8936	15456	9135	18754	4751	11324	7658	10818	17330	8865	10134	11298
2161	5538	17345	17680	3944	4533	6124	14011	8707	8140	9652	1014	1643	11566	11065	2838	14992	7879
7170	15006	1574	521	1148	13596	738	17731	2792	10804	18761	658	16659	11175	15731	6846	17077	11283
18954	16848	12303	8603	3818	2060	4799	2903	4890	932	16516	8623	2089	4969	10080	6227	1678	18595
5200	3640	16136	17166	6955	7460	6090	10535	18668	12319	5335	1111	4859	18559	18733	6421	1457	8440
10765	7965	678	12150	10528	1713	788	4003	13703	10916	15352	4530	17884	12390	5642	5941	6077	4892
18896	1947	11162	17191	7593	10324	1816	4285	656	2077	9109	1840	17902	7598	4744	4228	4433	14285
9151	3208	13595	11069	3688	13098	13708	18624	1605	8822	6271	14484	1890	13870	5755	13475	2505	2298
145	12606	6249	13681	11824	3858	12081	14735	14119	11205	12754	6523	10298	18631	6992	635	7601	11500
4396	8863	4547	2149	6763	7454	11467	6141	12106	10583	17682	12348	12856	13096	13705	2465	7140	7130
2343	6255	14061	15279	7598	1747	12018	4742	150	792	15347	11375	4177	5447	11980	18010	2917	172
18487	12550	10722	7573	11583	17184	8788	18703	3854	1660	3194	16894	18272	18482	5333	5755	204	7566
3704	16106	6714	11852	18311	5440	7810	4076	3954	8115	9117	4302	7650	2582	2888	2310	10899	10748
13754	4210	5305	2217	5303	13558	4671	10845	3492	532	16673	1432	10238	3016	2590	5205	1016	4768
16079	16991	12455	7298	4288	14778	10151	15790	14531	6165	2848	5951	687	16479	18390	4043	7109	12707
7537	12815	11900	14583	6870	13738	7644	11693	523	5018	13789	7647	17573	12608	13994	1707	18428	5595
11083	7653	17519	12488	3121	3392	11007	4223	2650	17390	16802	5284	11574	7618	1646	5039	5806	17682
15776	10823	12903	1992	8353	3952	4961	1068	5780	6384	9933	13989	6678	18879	4273	1373	6567	13619
3066	14453	11908	10165	5487	755	10278	3650	17156	7306	16591	6499	18433	13661	8280	10280	11878	14338
15170	15275	17744	11625	12963	10006	17145	15527	9394	4815	2419	11832	18357	13060	18065	17504	10089	4114
6360	7493	6658	14741	16608	10642	4104	2025	12561	3105	16866	13315	8345	16039	12280	13779	14479	12793
5174	3150	4227	4063	15511	5802	6929	5154	4865	18252	9012	18556	12079	2920	4623	11281	8934	10095
18348	14769	17577	11692	17878	6611	14600	13694	5545	14450	4290	13662	15815	17447	5019	17008	14448	15507
17952	15483	18593	14107	3664	9260	16375	5937	12510	7130	18045	10287	14041	5157	10557	9494	5607	17801
5627	15107	16835	13876	15497	17219	1955	18932	11879	12859	18182	16600	456	11954	5538	18258	13822	6295
4147	18731	12953	7740	9156	2087	3947	5140	5863	870	12550	16718	7377	4518	1617	15098	11578	17465
